domain,intent,text,spans,logical_form
kitchen_and_dining,restaurant_reservation,"Ndicela itafile yabantu abathathu eThembeni Bar, ndiyacela.","24:33:SL:NUMBER,34:47:SL:RESTAURANT_NAME",[IN:restaurant_reservation [SL:NUMBER abathathu] [SL:RESTAURANT_NAME eThembeni Bar] ]
kitchen_and_dining,restaurant_reservation,Ingaba ndingafumana itafile engaphandle kaPhumeza ngentsimbi yesihlanu?,"40:49:SL:PERSONAL_NAME,50:70:SL:TIME",[IN:restaurant_reservation [SL:PERSONAL_NAME kaPhumeza] [SL:TIME ngentsimbi yesihlanu] ]
kitchen_and_dining,restaurant_reservation,Ingaba ndingafumana igumbi eSunnyside Hotel eyabafuyi ngentsimbi yesithathu?,54:75:SL:TIME,[IN:restaurant_reservation [SL:TIME ngentsimbi yesithathu] ]
kitchen_and_dining,restaurant_reservation,Ndicela undibhukishele indawo yabantwana abane,41:46:SL:NUMBER,[IN:restaurant_reservation [SL:NUMBER abane] ]
kitchen_and_dining,restaurant_reservation,Ndibhalisele itafile yabantu ababini eWonga Restaurant ngentsimbi yesibhozo?,"29:36:SL:NUMBER,37:54:SL:RESTAURANT_NAME,55:75:SL:TIME",[IN:restaurant_reservation [SL:NUMBER ababini] [SL:RESTAURANT_NAME eWonga Restaurant] [SL:TIME ngentsimbi yesibhozo] ]
kitchen_and_dining,restaurant_reservation,Ndingayifumana itafile yabantu abasibhozo ngentsimbi yesibhozo eHummy Burgers phantsi kwegama likaAphiwe?,"31:41:SL:NUMBER,42:62:SL:TIME,63:77:SL:RESTAURANT_NAME,94:104:SL:PERSONAL_NAME",[IN:restaurant_reservation [SL:NUMBER abasibhozo] [SL:TIME ngentsimbi yesibhozo] [SL:RESTAURANT_NAME eHummy Burgers] [SL:PERSONAL_NAME likaAphiwe] ]
kitchen_and_dining,restaurant_reservation,Ndicela undibhukishele itafile yabantu ababini eAndrew phaya ngezithuba zentsimbi yesithandathu,"39:46:SL:NUMBER,47:54:SL:RESTAURANT_NAME",[IN:restaurant_reservation [SL:NUMBER ababini] [SL:RESTAURANT_NAME eAndrew] ]
kitchen_and_dining,restaurant_reservation,Ndicela undibhalisele eRoman's Pizza ngentsimbi yesibhozo phantsi kwegama lokugqibela,"22:36:SL:RESTAURANT_NAME,37:57:SL:TIME",[IN:restaurant_reservation [SL:RESTAURANT_NAME eRoman's Pizza] [SL:TIME ngentsimbi yesibhozo] ]
kitchen_and_dining,restaurant_reservation,Ndicela undifunele isikhewe ngentsimbi yesithandathu eBhanjo Restaurant kwinyanga kaFebruwari?,"28:52:SL:TIME,53:71:SL:RESTAURANT_NAME,82:93:SL:DATE",[IN:restaurant_reservation [SL:TIME ngentsimbi yesithandathu] [SL:RESTAURANT_NAME eBhanjo Restaurant] [SL:DATE kaFebruwari] ]
kitchen_and_dining,restaurant_reservation,Ndicela undibhukishele itafile yabantu ababini eMeet Up ngentsimbi yesithandathu namhlanje.,"47:55:SL:RESTAURANT_NAME,56:80:SL:TIME",[IN:restaurant_reservation [SL:RESTAURANT_NAME eMeet Up] [SL:TIME ngentsimbi yesithandathu] ]
kitchen_and_dining,restaurant_reservation,Ungalungiselela ukubhukisha kwabantu abahlanu eOutback Steakhouse nge28 kaFebruwari ngo7:00 PM?,"37:45:SL:NUMBER,46:65:SL:RESTAURANT_NAME,66:83:SL:DATE,84:94:SL:TIME",[IN:restaurant_reservation [SL:NUMBER abahlanu] [SL:RESTAURANT_NAME eOutback Steakhouse] [SL:DATE nge28 kaFebruwari] [SL:TIME ngo7:00 PM] ]
kitchen_and_dining,restaurant_reservation,Ingaba unokunceda ekulungiseleleni ugcino lomntu omnye kwaMandisi Guesthouse nge3 kaMatshi ngo4:00 PM?,"49:54:SL:NUMBER,55:76:SL:HOTEL_NAME,77:90:SL:DATE,91:101:SL:TIME",[IN:restaurant_reservation [SL:NUMBER omnye] [SL:HOTEL_NAME kwaMandisi Guesthouse] [SL:DATE nge3 kaMatshi] [SL:TIME ngo4:00 PM] ]
kitchen_and_dining,restaurant_reservation,Unganceda wenze ugcino lwetheko lababini eGrand West events nge22nd kaFebruwari ngo2:00 PM? Enkosi!,"41:59:SL:RESTAURANT_NAME,60:79:SL:DATE,80:90:SL:TIME",[IN:restaurant_reservation [SL:RESTAURANT_NAME eGrand West events] [SL:DATE nge22nd kaFebruwari] [SL:TIME ngo2:00 PM] ]
kitchen_and_dining,restaurant_reservation,Ingaba ungandinceda wenze ugcino lwabantu abathathu eSuperbig Holdings ngo8:00 PM?,"42:51:SL:NUMBER,52:70:SL:RESTAURANT_NAME,71:81:SL:TIME",[IN:restaurant_reservation [SL:NUMBER abathathu] [SL:RESTAURANT_NAME eSuperbig Holdings] [SL:TIME ngo8:00 PM] ]
kitchen_and_dining,restaurant_reservation,Ingaba ndingenzela ugcino lwabantu abathathu eSeaview ngo8:00 PM?,"35:44:SL:NUMBER,45:53:SL:RESTAURANT_NAME,54:64:SL:TIME",[IN:restaurant_reservation [SL:NUMBER abathathu] [SL:RESTAURANT_NAME eSeaview] [SL:TIME ngo8:00 PM] ]
kitchen_and_dining,restaurant_reservation,Ingaba unganceda ubhukishe u8:00 PM eMenlyn phantsi kwegama likaKevin?,"27:35:SL:TIME,36:43:SL:PLACE_NAME,60:69:SL:PERSONAL_NAME",[IN:restaurant_reservation [SL:TIME u8:00 PM] [SL:PLACE_NAME eMenlyn] [SL:PERSONAL_NAME likaKevin] ]
kitchen_and_dining,restaurant_reservation,Ndicela undincedise ekubhukheni indawo ngo8:00 PM eHazel Restaurant phantsi kwegama likaAndile?,"39:49:SL:TIME,50:67:SL:RESTAURANT_NAME,84:94:SL:PERSONAL_NAME",[IN:restaurant_reservation [SL:TIME ngo8:00 PM] [SL:RESTAURANT_NAME eHazel Restaurant] [SL:PERSONAL_NAME likaAndile] ]
kitchen_and_dining,restaurant_reservation,Ingaba unganceda ubhukishe itafile yabantu abane eRapsodys phantsi kwegama likaDiko ngo7:00 PM?,"43:48:SL:NUMBER,49:58:SL:RESTAURANT_NAME,75:83:SL:PERSONAL_NAME,84:94:SL:TIME",[IN:restaurant_reservation [SL:NUMBER abane] [SL:RESTAURANT_NAME eRapsodys] [SL:PERSONAL_NAME likaDiko] [SL:TIME ngo7:00 PM] ]
kitchen_and_dining,restaurant_reservation,Ingaba ungakwazi ukubhukisha indawo yabantu abane eHazel Restaurant phantsi kwegama likaAndile ngo7?,"44:49:SL:NUMBER,50:67:SL:RESTAURANT_NAME,84:94:SL:PERSONAL_NAME,95:99:SL:TIME",[IN:restaurant_reservation [SL:NUMBER abane] [SL:RESTAURANT_NAME eHazel Restaurant] [SL:PERSONAL_NAME likaAndile] [SL:TIME ngo7] ]
kitchen_and_dining,restaurant_reservation,Ingaba ungabhukisha itafile yabantu abane eRoiz Eatings phantsi kwegama likaSisipho ngo7:00 PM?,"36:41:SL:NUMBER,42:55:SL:RESTAURANT_NAME,72:83:SL:PERSONAL_NAME,84:94:SL:TIME",[IN:restaurant_reservation [SL:NUMBER abane] [SL:RESTAURANT_NAME eRoiz Eatings] [SL:PERSONAL_NAME likaSisipho] [SL:TIME ngo7:00 PM] ]
kitchen_and_dining,restaurant_reservation,Ndicela ubhukishe itafile yabantu abane eMimosa phantsi kwegama likaThabiso ngentsimbi yesibhozo.,"34:39:SL:NUMBER,40:47:SL:RESTAURANT_NAME,64:75:SL:PERSONAL_NAME,76:96:SL:TIME",[IN:restaurant_reservation [SL:NUMBER abane] [SL:RESTAURANT_NAME eMimosa] [SL:PERSONAL_NAME likaThabiso] [SL:TIME ngentsimbi yesibhozo] ]
kitchen_and_dining,restaurant_reservation,Ndicela ukubhalisa amagama abantu abasibhozo eRadwins ngentsimbi yesibhozo,"34:44:SL:NUMBER,45:53:SL:RESTAURANT_NAME,54:74:SL:TIME",[IN:restaurant_reservation [SL:NUMBER abasibhozo] [SL:RESTAURANT_NAME eRadwins] [SL:TIME ngentsimbi yesibhozo] ]
kitchen_and_dining,restaurant_reservation,Ndicela ubhalise abantu abane eNandos usebenzisa igama likaZethu,"24:29:SL:NUMBER,30:37:SL:RESTAURANT_NAME,55:64:SL:PERSONAL_NAME",[IN:restaurant_reservation [SL:NUMBER abane] [SL:RESTAURANT_NAME eNandos] [SL:PERSONAL_NAME likaZethu] ]
kitchen_and_dining,restaurant_reservation,Ndicinga ukubhukisha eMimosa ngenstsimbi yesibhozo ndibhukishele abantu abathathu,"21:28:SL:RESTAURANT_NAME,29:50:SL:TIME,72:81:SL:NUMBER",[IN:restaurant_reservation [SL:RESTAURANT_NAME eMimosa] [SL:TIME ngenstsimbi yesibhozo] [SL:NUMBER abathathu] ]
kitchen_and_dining,restaurant_reservation,Ingaba unganceda ubhukishe u8:00 PM eRed Foods phantsi kwegama likaYongama?,"27:35:SL:TIME,36:46:SL:RESTAURANT_NAME,63:74:SL:PERSONAL_NAME",[IN:restaurant_reservation [SL:TIME u8:00 PM] [SL:RESTAURANT_NAME eRed Foods] [SL:PERSONAL_NAME likaYongama] ]
kitchen_and_dining,restaurant_reservation,Ndicela uqhubeke ubhukishe ngo8 phantsi kwegama likaSisanda,"27:31:SL:TIME,48:59:SL:PERSONAL_NAME",[IN:restaurant_reservation [SL:TIME ngo8] [SL:PERSONAL_NAME likaSisanda] ]
kitchen_and_dining,restaurant_reservation,Ndicela undibhukisele ngo8 eLibalele Club phantsi kwegama likaNdikho,"22:26:SL:TIME,27:41:SL:PLACE_NAME,58:68:SL:PERSONAL_NAME",[IN:restaurant_reservation [SL:TIME ngo8] [SL:PLACE_NAME eLibalele Club] [SL:PERSONAL_NAME likaNdikho] ]
kitchen_and_dining,restaurant_reservation,Ndicela ubhukishe eNita Restaurant ngetsimbi yesibhozo usebenzisa igama likaAndile,"18:34:SL:RESTAURANT_NAME,35:54:SL:TIME,72:82:SL:PERSONAL_NAME",[IN:restaurant_reservation [SL:RESTAURANT_NAME eNita Restaurant] [SL:TIME ngetsimbi yesibhozo] [SL:PERSONAL_NAME likaAndile] ]
kitchen_and_dining,restaurant_reservation,Ungakwazi ukubhukisha indawo yabantu ababini eMhlanga Eating Court ngo5 namhlanje?,"45:66:SL:RESTAURANT_NAME,67:71:SL:TIME,72:81:SL:DATE",[IN:restaurant_reservation [SL:RESTAURANT_NAME eMhlanga Eating Court] [SL:TIME ngo5] [SL:DATE namhlanje] ]
kitchen_and_dining,restaurant_reservation,Ndicela ubhukishe indawo yabantu ababini namhlanje ngo5 eLoftus Park Hotel,"33:40:SL:NUMBER,41:50:SL:DATE,51:55:SL:TIME,56:74:SL:HOTEL_NAME",[IN:restaurant_reservation [SL:NUMBER ababini] [SL:DATE namhlanje] [SL:TIME ngo5] [SL:HOTEL_NAME eLoftus Park Hotel] ]
kitchen_and_dining,restaurant_reservation,Ungakwazi ukubhikisha indawo yabantu ababini eSpitpar ngo5 namhlanje,"37:44:SL:NUMBER,45:53:SL:RESTAURANT_NAME,54:58:SL:TIME,59:68:SL:DATE",[IN:restaurant_reservation [SL:NUMBER ababini] [SL:RESTAURANT_NAME eSpitpar] [SL:TIME ngo5] [SL:DATE namhlanje] ]
kitchen_and_dining,restaurant_reservation,Ndicela ubhukishe itafile yabantu ababini namhlanje Loftus Park Hotel ngentsimbi yesibini,"34:41:SL:NUMBER,42:51:SL:DATE,52:69:SL:HOTEL_NAME,70:89:SL:TIME",[IN:restaurant_reservation [SL:NUMBER ababini] [SL:DATE namhlanje] [SL:HOTEL_NAME Loftus Park Hotel] [SL:TIME ngentsimbi yesibini] ]
kitchen_and_dining,restaurant_reservation,Bhalela Melissa abeke itafile yabantu ababini eLucky Bar ngo7,"8:15:SL:PERSONAL_NAME,38:45:SL:NUMBER,46:56:SL:RESTAURANT_NAME,57:61:SL:TIME",[IN:restaurant_reservation [SL:PERSONAL_NAME Melissa] [SL:NUMBER ababini] [SL:RESTAURANT_NAME eLucky Bar] [SL:TIME ngo7] ]
kitchen_and_dining,restaurant_reservation,Unganceda ubhukishe itafile yabantu ababini eSam's Steakhouse phantsi kwegama likalutho ngo6:30 PM? Enkosi!,"36:43:SL:NUMBER,44:61:SL:RESTAURANT_NAME,78:87:SL:PERSONAL_NAME,88:98:SL:TIME",[IN:restaurant_reservation [SL:NUMBER ababini] [SL:RESTAURANT_NAME eSam's Steakhouse] [SL:PERSONAL_NAME likalutho] [SL:TIME ngo6:30 PM] ]
kitchen_and_dining,restaurant_reservation,Unganceda undincedise ekugcineni itafile yabathathu kwaLucky phantsi kwegama likaZandi ngo8:00 PM? Enkosi!,"41:51:SL:NUMBER,52:60:SL:RESTAURANT_NAME,77:86:SL:PERSONAL_NAME,87:97:SL:TIME",[IN:restaurant_reservation [SL:NUMBER yabathathu] [SL:RESTAURANT_NAME kwaLucky] [SL:PERSONAL_NAME likaZandi] [SL:TIME ngo8:00 PM] ]
kitchen_and_dining,restaurant_reservation,Unganceda ucwangcisele ugcino lwesibini eNandos phantsi kwegama likaSam ngo7:30 PM? Enkosi!,"40:47:SL:RESTAURANT_NAME,64:71:SL:PERSONAL_NAME,72:82:SL:TIME",[IN:restaurant_reservation [SL:RESTAURANT_NAME eNandos] [SL:PERSONAL_NAME likaSam] [SL:TIME ngo7:30 PM] ]
kitchen_and_dining,restaurant_reservation,Unganceda ubhukishe itafile yabantu abathandathu kwaKFC phantsi kwegama likaMlamli ngo5:00 PM?,"36:48:SL:NUMBER,49:55:SL:RESTAURANT_NAME,72:82:SL:PERSONAL_NAME,83:93:SL:TIME",[IN:restaurant_reservation [SL:NUMBER abathandathu] [SL:RESTAURANT_NAME kwaKFC] [SL:PERSONAL_NAME likaMlamli] [SL:TIME ngo5:00 PM] ]
kitchen_and_dining,restaurant_reservation,Ingaba ikhona indawo ebhukiweyo kwaNicks Chillas namhlanje?,"32:48:SL:RESTAURANT_NAME,49:58:SL:DATE",[IN:restaurant_reservation [SL:RESTAURANT_NAME kwaNicks Chillas] [SL:DATE namhlanje] ]
kitchen_and_dining,restaurant_reservation,Zikhona iitafile ezikhoyo kwaRuth Braai ngo8 ebusuku namhlanje?,"26:39:SL:RESTAURANT_NAME,40:52:SL:TIME,53:62:SL:DATE",[IN:restaurant_reservation [SL:RESTAURANT_NAME kwaRuth Braai] [SL:TIME ngo8 ebusuku] [SL:DATE namhlanje] ]
kitchen_and_dining,restaurant_reservation,Ndicela ubhalise indawo yabantu abathathu kwaNgele usebenzisa igama likaSipho,"32:41:SL:NUMBER,42:50:SL:RESTAURANT_NAME,68:77:SL:PERSONAL_NAME",[IN:restaurant_reservation [SL:NUMBER abathathu] [SL:RESTAURANT_NAME kwaNgele] [SL:PERSONAL_NAME likaSipho] ]
kitchen_and_dining,restaurant_reviews,Abantu baziva njani ngokutya kwakwa-Woolworths.,,[IN:restaurant_reviews ]
kitchen_and_dining,restaurant_reviews,Abantu baziva njani ngokutya kwakwa-Tashas.,29:42:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME kwakwa-Tashas] ]
kitchen_and_dining,restaurant_reviews,Abantu baziva njani ngokutya kwakwa-Simply Asia.,29:47:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME kwakwa-Simply Asia] ]
kitchen_and_dining,restaurant_reviews,Abantu baziva njani ngokutya kwakwa-Rocomamas.,29:45:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME kwakwa-Rocomamas] ]
kitchen_and_dining,restaurant_reviews,Abantu baziva njani ngokutya kwakwa-Buger king.,29:46:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME kwakwa-Buger king] ]
kitchen_and_dining,restaurant_reviews,Abantu baziva njani ngokutya kwakwa-McDonalds.,29:45:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME kwakwa-McDonalds] ]
kitchen_and_dining,restaurant_reviews,Abantu baziva njani ngokutya kwakwa-Kauai.,29:41:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME kwakwa-Kauai] ]
kitchen_and_dining,restaurant_reviews,Abantu baziva njani ngeetabile ezifrayiweyo zakwa-KFC.,"20:43:SL:DISH_OR_FOOD,44:53:SL:RESTAURANT_NAME",[IN:restaurant_reviews [SL:DISH_OR_FOOD ngeetabile ezifrayiweyo] [SL:RESTAURANT_NAME zakwa-KFC] ]
kitchen_and_dining,restaurant_reviews,Abantu baziva njani ngeetabile ezifrayiweyo zakwa-McDonalds. ,"20:43:SL:DISH_OR_FOOD,44:59:SL:RESTAURANT_NAME",[IN:restaurant_reviews [SL:DISH_OR_FOOD ngeetabile ezifrayiweyo] [SL:RESTAURANT_NAME zakwa-McDonalds] ]
kitchen_and_dining,restaurant_reviews,Abantu baziva njani ngeetabile ezifrayiweyo zakwa-Chicken Licken.,"20:43:SL:DISH_OR_FOOD,44:64:SL:RESTAURANT_NAME",[IN:restaurant_reviews [SL:DISH_OR_FOOD ngeetabile ezifrayiweyo] [SL:RESTAURANT_NAME zakwa-Chicken Licken] ]
kitchen_and_dining,restaurant_reviews,Abantu baziva njani ngeetabile ezifrayiweyo zakwa-Hungry Lion.,"20:43:SL:DISH_OR_FOOD,44:61:SL:RESTAURANT_NAME",[IN:restaurant_reviews [SL:DISH_OR_FOOD ngeetabile ezifrayiweyo] [SL:RESTAURANT_NAME zakwa-Hungry Lion] ]
kitchen_and_dining,restaurant_reviews,Abantu baziva njani ngeetabile ezifrayiweyo zakwa-Steers.,"20:43:SL:DISH_OR_FOOD,44:56:SL:RESTAURANT_NAME",[IN:restaurant_reviews [SL:DISH_OR_FOOD ngeetabile ezifrayiweyo] [SL:RESTAURANT_NAME zakwa-Steers] ]
kitchen_and_dining,restaurant_reviews,Abantu baziva njani ngeetabile ezifrayiweyo zakwa-Spur.,"20:43:SL:DISH_OR_FOOD,44:54:SL:RESTAURANT_NAME",[IN:restaurant_reviews [SL:DISH_OR_FOOD ngeetabile ezifrayiweyo] [SL:RESTAURANT_NAME zakwa-Spur] ]
kitchen_and_dining,restaurant_reviews,Abantu baziva njani ngeetabile ezifrayiweyo zakwa-Rocomamas.,"20:43:SL:DISH_OR_FOOD,44:59:SL:RESTAURANT_NAME",[IN:restaurant_reviews [SL:DISH_OR_FOOD ngeetabile ezifrayiweyo] [SL:RESTAURANT_NAME zakwa-Rocomamas] ]
kitchen_and_dining,restaurant_reviews,Abantu baziva njani ngeetabile ezifrayiweyo zakwa-Fishaways.,"20:43:SL:DISH_OR_FOOD,44:59:SL:RESTAURANT_NAME",[IN:restaurant_reviews [SL:DISH_OR_FOOD ngeetabile ezifrayiweyo] [SL:RESTAURANT_NAME zakwa-Fishaways] ]
kitchen_and_dining,restaurant_reviews,Abantu baziva njani ngeetabile ezifrayiweyo zakwa-Wimpy.,"20:43:SL:DISH_OR_FOOD,44:55:SL:RESTAURANT_NAME",[IN:restaurant_reviews [SL:DISH_OR_FOOD ngeetabile ezifrayiweyo] [SL:RESTAURANT_NAME zakwa-Wimpy] ]
kitchen_and_dining,restaurant_reviews,Abantu baziva njani ngepitsa yakwa- Sbarro.,"20:28:SL:DISH_OR_FOOD,29:42:SL:RESTAURANT_NAME",[IN:restaurant_reviews [SL:DISH_OR_FOOD ngepitsa] [SL:RESTAURANT_NAME yakwa- Sbarro] ]
kitchen_and_dining,restaurant_reviews,Ndixelele ngezimvo zabantu malunga nokutya kwase-KFC.,43:52:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME kwase-KFC] ]
kitchen_and_dining,restaurant_reviews,Ndixelele ngezimvo zabantu malunga nokutya kwase-chickenlicken.,43:62:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME kwase-chickenlicken] ]
kitchen_and_dining,restaurant_reviews,Ndixelele ngezimvo zabantu malunga nokutya kwase-Steers,43:55:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME kwase-Steers] ]
kitchen_and_dining,restaurant_reviews,Ndixelele ngezimvo zabantu malunga nokutya kwase-Nandos.,43:55:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME kwase-Nandos] ]
kitchen_and_dining,restaurant_reviews,Ndixelele ngezimvo zabantu malunga nokutya kwase-Wimpy.,43:54:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME kwase-Wimpy] ]
kitchen_and_dining,restaurant_reviews,Ndixelele ngezimvo zabantu malunga nokutya kwase-Debonairs.,43:58:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME kwase-Debonairs] ]
kitchen_and_dining,restaurant_reviews,Ndixelele ngezimvo zabantu malunga nokutya kwase-McDonalds.,43:58:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME kwase-McDonalds] ]
kitchen_and_dining,restaurant_reviews,Ndixelele ngezimvo zabantu malunga nokutya kwase-Fishaways.,43:58:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME kwase-Fishaways] ]
kitchen_and_dining,restaurant_reviews,Ndixelele ngezimvo zabantu malunga nokutya kwase-Buger king.,43:59:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME kwase-Buger king] ]
kitchen_and_dining,restaurant_reviews,Ndixelele ngezimvo zabantu malunga nokutya kwase-Rocomamas,43:58:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME kwase-Rocomamas] ]
kitchen_and_dining,restaurant_reviews,Ndixelele ngezimvo zabantu malunga nokutya kwase-Pizza hut.,43:58:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME kwase-Pizza hut] ]
kitchen_and_dining,restaurant_reviews,Ndixelele ngezimvo zabantu malunga nokutya kwase-Simply Asia.,43:60:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME kwase-Simply Asia] ]
kitchen_and_dining,restaurant_reviews,Ndixelele ngezimvo zabantu malunga nokutya kwase-Kauai.,43:54:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME kwase-Kauai] ]
kitchen_and_dining,restaurant_reviews,Ndixelele ngezimvo zabantu malunga nokutya kwase-Romans.,43:55:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME kwase-Romans] ]
kitchen_and_dining,restaurant_reviews,Ingaba u-KFC unezimvo zabantu ezintlle malunga nokutha abakuthengisayo.,7:12:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME u-KFC] ]
kitchen_and_dining,restaurant_reviews,Ingaba u-Chickenlicken unezimvo zabantu ezintlle malunga nokutha abakuthengisayo.,7:22:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME u-Chickenlicken] ]
kitchen_and_dining,restaurant_reviews,Ingaba u-Steers unezimvo zabantu ezintlle malunga nokutha abakuthengisayo.,7:15:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME u-Steers] ]
kitchen_and_dining,restaurant_reviews,Ingaba u-Nandos unezimvo zabantu ezintlle malunga nokutha abakuthengisayo.,7:15:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME u-Nandos] ]
kitchen_and_dining,restaurant_reviews,Ingaba u-Wimpy unezimvo zabantu ezintlle malunga nokutha abakuthengisayo.,7:14:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME u-Wimpy] ]
kitchen_and_dining,restaurant_reviews,Ingaba u-Debonais unezimvo zabantu ezintlle malunga nokutha abakuthengisayo.,7:17:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME u-Debonais] ]
kitchen_and_dining,restaurant_reviews,Ingaba u-McDonalds unezimvo zabantu ezintlle malunga nokutha abakuthengisayo.,7:18:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME u-McDonalds] ]
kitchen_and_dining,restaurant_reviews,Ingaba u-Fishaways unezimvo zabantu ezintlle malunga nokutha abakuthengisayo.,7:18:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME u-Fishaways] ]
kitchen_and_dining,restaurant_reviews,Ingaba u-Buger King unezimvo zabantu ezintlle malunga nokutha abakuthengisayo.,7:19:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME u-Buger King] ]
kitchen_and_dining,restaurant_reviews,Ingaba u-Rocomamas unezimvo zabantu ezintlle malunga nokutha abakuthengisayo.,7:18:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME u-Rocomamas] ]
kitchen_and_dining,restaurant_reviews,Ingaba u-Pizza Hut unezimvo zabantu ezintlle malunga nokutha abakuthengisayo.,7:18:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME u-Pizza Hut] ]
kitchen_and_dining,restaurant_reviews,Ingaba u-Simply Asia unezimvo zabantu ezintlle malunga nokutha abakuthengisayo.,7:20:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME u-Simply Asia] ]
kitchen_and_dining,restaurant_reviews,Ingaba u-Kauai unezimvo zabantu ezintlle malunga nokutha abakuthengisayo.,7:14:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME u-Kauai] ]
kitchen_and_dining,restaurant_reviews,Ingaba u-Romans  unezimvo zabantu ezintlle malunga nokutha abakuthengisayo.,7:15:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME u-Romans] ]
kitchen_and_dining,restaurant_reviews,Ingaba u-Tashas unezimvo zabantu ezintlle malunga nokutha abakuthengisayo.,7:15:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME u-Tashas] ]
kitchen_and_dining,restaurant_reviews,Ingaba u-Hungry Lion unezimvo zabantu ezintlle malunga nokutha abakuthengisayo.,7:20:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME u-Hungry Lion] ]
kitchen_and_dining,restaurant_reviews,Ingaba u-Spur unezimvo zabantu ezintlle malunga nokutha abakuthengisayo.,7:13:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME u-Spur] ]
kitchen_and_dining,restaurant_reviews,Ingaba u-Zebros unezimvo zabantu ezintlle malunga nokutha abakuthengisayo.,7:15:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME u-Zebros] ]
kitchen_and_dining,restaurant_reviews,Ingaba u-Dominos unezimvo zabantu ezintlle malunga nokutha abakuthengisayo.,7:16:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME u-Dominos] ]
kitchen_and_dining,restaurant_reviews,Kunjani ukutya kwakwa-KFC.,15:25:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME kwakwa-KFC] ]
kitchen_and_dining,restaurant_reviews,Kunjani ukutya kwakwa-Steers,15:28:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME kwakwa-Steers] ]
kitchen_and_dining,restaurant_reviews,Kunjani ukutya kwakwa-Debonairs.,15:31:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME kwakwa-Debonairs] ]
kitchen_and_dining,restaurant_reviews,Kunjani ukutya kwakwa-McDonalds.,15:31:SL:RESTAURANT_NAME,[IN:restaurant_reviews [SL:RESTAURANT_NAME kwakwa-McDonalds] ]
