domain,intent,text,spans,logical_form
kitchen_and_dining,restaurant_reviews,Ndax am nga ay waxtaan ci restaurant bu Lebaan bi nekk ci àllug Mermoz ci Dakaar?,"40:46:SL:RESTAURANT_NAME,64:70:SL:PLACE_NAME,74:80:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:RESTAURANT_NAME Lebaan] [SL:PLACE_NAME Mermoz] [SL:CITY_OR_PROVINCE Dakaar] ]
kitchen_and_dining,restaurant_reviews,Ndax mën nga ma xamal benn bérab bu ñu gën a ràññee ci wàllug Almadies ci Dakaar?,"62:70:SL:CITY_OR_PROVINCE,74:80:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:CITY_OR_PROVINCE Almadies] [SL:CITY_OR_PROVINCE Dakaar] ]
kitchen_and_dining,restaurant_reviews,Lan mooy taxawaay bu njëkk bu restaurant bu Itaali bu Paris?,"44:50:SL:COUNTRY,54:59:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:COUNTRY Itaali] [SL:CITY_OR_PROVINCE Paris] ]
kitchen_and_dining,restaurant_reviews,Ana fu ma man a fekk restorant gi ñu gën a ràññee ca Las Vegas?,53:62:SL:CITY_OR_PROVINCE,[IN:restaurant_reviews [SL:CITY_OR_PROVINCE Las Vegas] ]
kitchen_and_dining,restaurant_reviews,Ndax am nga benn xalaat ci restorant bu am ñetti biddiiw ci Mumbai?,60:66:SL:CITY_OR_PROVINCE,[IN:restaurant_reviews [SL:CITY_OR_PROVINCE Mumbai] ]
kitchen_and_dining,restaurant_reviews,Ndax am nga ay waxtaan ci restorant bu Maroko bi ci Marrakech?,"39:45:SL:COUNTRY,52:61:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:COUNTRY Maroko] [SL:CITY_OR_PROVINCE Marrakech] ]
kitchen_and_dining,restaurant_reviews,Lan mooy taxawaay bu njëkk bu bistró bu Farãs bi nekk ci Plateau ci Ndakaaru?,"40:45:SL:COUNTRY,57:64:SL:CITY_OR_PROVINCE,68:76:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:COUNTRY Farãs] [SL:CITY_OR_PROVINCE Plateau] [SL:CITY_OR_PROVINCE Ndakaaru] ]
kitchen_and_dining,restaurant_reviews,Ana fu ma man a fekk restorant  gii gën a rafet ci Austin?,51:57:SL:CITY_OR_PROVINCE,[IN:restaurant_reviews [SL:CITY_OR_PROVINCE Austin] ]
kitchen_and_dining,restaurant_reviews,Ndax am na benn xalaat ci restorant bu mexicain bu 4 biddiiw ci Mexico City?,"11:15:SL:NUMBER,51:52:SL:NUMBER,64:70:SL:COUNTRY",[IN:restaurant_reviews [SL:NUMBER benn] [SL:NUMBER 4] [SL:COUNTRY Mexico] ]
kitchen_and_dining,restaurant_reviews,Ndax am nga ay waxtaan ci restorant bu Lebaane bi nekk ci àll bi ñuy wax Corniche ci Dakaar?,"39:46:SL:RESTAURANT_NAME,73:81:SL:PLACE_NAME,85:91:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:RESTAURANT_NAME Lebaane] [SL:PLACE_NAME Corniche] [SL:CITY_OR_PROVINCE Dakaar] ]
kitchen_and_dining,restaurant_reviews,Ndax mën nga ma xamal benn bérab bu ñu gën a ràññee ci Cape Town?,55:64:SL:CITY_OR_PROVINCE,[IN:restaurant_reviews [SL:CITY_OR_PROVINCE Cape Town] ]
kitchen_and_dining,restaurant_reviews,Lan mooy taxawaay yu restorant bu Itaali bi nekk ci àllug Mermoz ci Dakar?,"58:64:SL:CITY_OR_PROVINCE,68:73:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:CITY_OR_PROVINCE Mermoz] [SL:CITY_OR_PROVINCE Dakar] ]
kitchen_and_dining,restaurant_reviews,Fa ma mën a fekk pizzéra bu ñu gën a ràññee ci Chicago?,47:54:SL:CITY_OR_PROVINCE,[IN:restaurant_reviews [SL:CITY_OR_PROVINCE Chicago] ]
kitchen_and_dining,restaurant_reviews,Ndax am nga benn xalaat ci restaurant bu Tailand bu ñetti biddiiw ci Bangkook?,"12:16:SL:NUMBER,41:48:SL:COUNTRY,52:57:SL:NUMBER,69:77:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:NUMBER benn] [SL:COUNTRY Tailand] [SL:NUMBER ñetti] [SL:CITY_OR_PROVINCE Bangkook] ]
kitchen_and_dining,restaurant_reviews,Ndax am nga ay xalaat ci restorant bu Ethiopi bi ci Addis Ababa?,"38:45:SL:COUNTRY,52:63:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:COUNTRY Ethiopi] [SL:CITY_OR_PROVINCE Addis Ababa] ]
kitchen_and_dining,restaurant_reviews,Ndax mën nga dénk benn restorant bu ñu gën a ràññee ci Los Angeles?,55:66:SL:CITY_OR_PROVINCE,[IN:restaurant_reviews [SL:CITY_OR_PROVINCE Los Angeles] ]
kitchen_and_dining,restaurant_reviews,Lan mooy taxawaay bu njëkk bu restorant bu Siin bi nekk ci Plateau district bu Dakar ?,"43:47:SL:COUNTRY,59:75:SL:PLACE_NAME,79:84:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:COUNTRY Siin] [SL:PLACE_NAME Plateau district] [SL:CITY_OR_PROVINCE Dakar] ]
kitchen_and_dining,restaurant_reviews,Fu ma mën a fekk bérab bu lekkukay gi gën a am solo ci New York?,55:63:SL:CITY_OR_PROVINCE,[IN:restaurant_reviews [SL:CITY_OR_PROVINCE New York] ]
kitchen_and_dining,restaurant_reviews,Ndax am nga benn xalaat ci restaurant bu am ñeenti biddiiw ci Delhi?,"12:16:SL:NUMBER,44:50:SL:NUMBER,62:67:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:NUMBER benn] [SL:NUMBER ñeenti] [SL:CITY_OR_PROVINCE Delhi] ]
kitchen_and_dining,restaurant_reviews,Ndax am nga ay xalaat ci restoranu Liban bu nekk Beirut?,"35:40:SL:COUNTRY,49:55:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:COUNTRY Liban] [SL:CITY_OR_PROVINCE Beirut] ]
kitchen_and_dining,restaurant_reviews,Ndax mën nga ma xamal benn bérab bu ñu gën a ràññee ci Sushi ci Tokyo?,"22:26:SL:NUMBER,55:60:SL:DISH_OR_FOOD,64:69:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:NUMBER benn] [SL:DISH_OR_FOOD Sushi] [SL:CITY_OR_PROVINCE Tokyo] ]
kitchen_and_dining,restaurant_reviews,Lan mooy taxawaay bu nekk ci restorant bi nekk ci Almadies ci Dakar?,"50:58:SL:PLACE_NAME,62:67:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:PLACE_NAME Almadies] [SL:CITY_OR_PROVINCE Dakar] ]
kitchen_and_dining,restaurant_reviews,Fane la mën a fekk ab lekkukaay bu ñu gën a ràññee ci Dallas?,54:60:SL:CITY_OR_PROVINCE,[IN:restaurant_reviews [SL:CITY_OR_PROVINCE Dallas] ]
kitchen_and_dining,restaurant_reviews,Ndax am nga benn xalaat ci ab bistró bu Faraas bu am ñetti biddiiw ci Pari?,"40:46:SL:COUNTRY,70:74:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:COUNTRY Faraas] [SL:CITY_OR_PROVINCE Pari] ]
kitchen_and_dining,restaurant_reviews,Ndax am nga ay xalaat ci restoràn bu Taayi bi nekk ci Bangkook?,54:62:SL:CITY_OR_PROVINCE,[IN:restaurant_reviews [SL:CITY_OR_PROVINCE Bangkook] ]
kitchen_and_dining,restaurant_reviews,Ndax mën nga ma xamal benn bérab bu ñu gën a ràññee ci Houston?,55:62:SL:CITY_OR_PROVINCE,[IN:restaurant_reviews [SL:CITY_OR_PROVINCE Houston] ]
kitchen_and_dining,restaurant_reviews,Lan mooy taxawaay bi nekk ci restaurant bu Maroko ci Marrakech?,"43:49:SL:COUNTRY,53:62:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:COUNTRY Maroko] [SL:CITY_OR_PROVINCE Marrakech] ]
kitchen_and_dining,restaurant_reviews,Ana fu ma man a fekk pizzéra bi gën a am solo ci Room?,49:53:SL:CITY_OR_PROVINCE,[IN:restaurant_reviews [SL:CITY_OR_PROVINCE Room] ]
kitchen_and_dining,restaurant_reviews,Ndax am nga ay xalaat ci restaurant bu Lebaane bi nekk ci àllug Mermoz ci Dakaar?,"64:70:SL:PLACE_NAME,74:80:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:PLACE_NAME Mermoz] [SL:CITY_OR_PROVINCE Dakaar] ]
kitchen_and_dining,restaurant_reviews,Lan mooy taxawaay bu nekk ci restorant bu Mexican ci Mexico City?,53:64:SL:CITY_OR_PROVINCE,[IN:restaurant_reviews [SL:CITY_OR_PROVINCE Mexico City] ]
kitchen_and_dining,restaurant_reviews,Fu ma mën a fekk kërug mburu yi gën a màgg ci San Francisco?,46:59:SL:CITY_OR_PROVINCE,[IN:restaurant_reviews [SL:CITY_OR_PROVINCE San Francisco] ]
kitchen_and_dining,restaurant_reviews,Ndax am na benn xalaat ci benn bérab bu am ñetti biddiiw ci fi ñuy wax Almadies ci Ndakaaru?,"71:79:SL:CITY_OR_PROVINCE,83:91:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:CITY_OR_PROVINCE Almadies] [SL:CITY_OR_PROVINCE Ndakaaru] ]
kitchen_and_dining,restaurant_reviews,Ndax am nga ay gëstu ci restorant bu Itaali bi nekk Pari?,"37:43:SL:COUNTRY,52:56:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:COUNTRY Itaali] [SL:CITY_OR_PROVINCE Pari] ]
kitchen_and_dining,restaurant_reviews,Ndax mën nga ma xamal ab restorant gu ñu gën a ràññee ci Buenos Aires?,57:69:SL:CITY_OR_PROVINCE,[IN:restaurant_reviews [SL:CITY_OR_PROVINCE Buenos Aires] ]
kitchen_and_dining,restaurant_reviews,Lan mooy taxawaay bu njëkk bu restorant bu Siin bi nekk ci Plateau district bu Ndakaaru ?,"43:47:SL:COUNTRY,59:75:SL:PLACE_NAME,79:87:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:COUNTRY Siin] [SL:PLACE_NAME Plateau district] [SL:CITY_OR_PROVINCE Ndakaaru] ]
kitchen_and_dining,restaurant_reviews,Fa ma mën a fekk lekkukaayu Liban bu gën a am solo ci Beirut?,"28:33:SL:COUNTRY,54:60:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:COUNTRY Liban] [SL:CITY_OR_PROVINCE Beirut] ]
kitchen_and_dining,restaurant_reviews,Ndax am nga benn xalaat ci suushi bu am ñeenti biddiiw ci Tokyo?,"12:16:SL:NUMBER,27:33:SL:DISH_OR_FOOD,40:46:SL:NUMBER,58:63:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:NUMBER benn] [SL:DISH_OR_FOOD suushi] [SL:NUMBER ñeenti] [SL:CITY_OR_PROVINCE Tokyo] ]
kitchen_and_dining,restaurant_reviews,Ndax am nga ay xalaat ci barbeku bi nekk ci àll bi ñuy wax Corniche ci Ndakaaru?,"59:67:SL:PLACE_NAME,71:79:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:PLACE_NAME Corniche] [SL:CITY_OR_PROVINCE Ndakaaru] ]
kitchen_and_dining,restaurant_reviews,Ndax mën nga ma xamal benn restorant bu ñu gën a ràññee ci Mumbai?,59:65:SL:CITY_OR_PROVINCE,[IN:restaurant_reviews [SL:CITY_OR_PROVINCE Mumbai] ]
kitchen_and_dining,restaurant_reviews,Lan mooy taxawaayug biddiiw yi nekk ci bistró bu Fraans bi nekk Pari?,"49:55:SL:COUNTRY,64:68:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:COUNTRY Fraans] [SL:CITY_OR_PROVINCE Pari] ]
kitchen_and_dining,restaurant_reviews,Fu ma mën a fekk restorant bu ñu gën a ràññee ci Bangkok?,49:56:SL:CITY_OR_PROVINCE,[IN:restaurant_reviews [SL:CITY_OR_PROVINCE Bangkok] ]
kitchen_and_dining,restaurant_reviews,Ndax am nga benn xalaat ci restaurant bu am ñetti biddiiw ci Mexico City?,"12:16:SL:NUMBER,44:49:SL:NUMBER,61:67:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:NUMBER benn] [SL:NUMBER ñetti] [SL:CITY_OR_PROVINCE Mexico] ]
kitchen_and_dining,restaurant_reviews,Ndax am nga ay xalaat ci restorant bu Itaali bi nekk ci Almadies ci Dakaar?,"38:44:SL:COUNTRY,56:64:SL:PLACE_NAME,68:74:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:COUNTRY Itaali] [SL:PLACE_NAME Almadies] [SL:CITY_OR_PROVINCE Dakaar] ]
kitchen_and_dining,restaurant_reviews,Ndax mën nga ma xamal bérab bu ñu gën a ràññee ci Cape Town?,50:59:SL:CITY_OR_PROVINCE,[IN:restaurant_reviews [SL:CITY_OR_PROVINCE Cape Town] ]
kitchen_and_dining,restaurant_reviews,Lan mooy taxawaay bi nekk ci restorant bu Liban bu nekk Beirut?,"42:47:SL:COUNTRY,56:62:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:COUNTRY Liban] [SL:CITY_OR_PROVINCE Beirut] ]
kitchen_and_dining,restaurant_reviews,Ana fu ma man a fekk restorant gi ñu gën a ràññee ci New York City?,53:66:SL:CITY_OR_PROVINCE,[IN:restaurant_reviews [SL:CITY_OR_PROVINCE New York City] ]
kitchen_and_dining,restaurant_reviews,Ndax am na ay xalaat ci benn restorant bu ñuy lekk ay hamburger ci Los Angeles?,"24:28:SL:NUMBER,54:63:SL:DISH_OR_FOOD,67:78:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:NUMBER benn] [SL:DISH_OR_FOOD hamburger] [SL:CITY_OR_PROVINCE Los Angeles] ]
kitchen_and_dining,restaurant_reviews,Ndax am nga ay xalaat yu jëm ci bérab bu ñuy lekk suushi bi nekk ci àll bi ñuy wax Plateau ci Ndakaaru ?,"50:56:SL:DISH_OR_FOOD,83:90:SL:PLACE_NAME,94:102:SL:CITY_OR_PROVINCE",[IN:restaurant_reviews [SL:DISH_OR_FOOD suushi] [SL:PLACE_NAME Plateau] [SL:CITY_OR_PROVINCE Ndakaaru] ]
travel,plug_type,Fa ma man a jënd adapter ngir sama tukki bu jëm Dakar ?,"17:24:SL:SHOPPING_ITEM,48:53:SL:CITY_OR_PROVINCE",[IN:plug_type [SL:SHOPPING_ITEM adapter] [SL:CITY_OR_PROVINCE Dakar] ]
travel,plug_type,Ndax mën nga ma xamal fu ma man a am adapter ci New York City ?,48:61:SL:CITY_OR_PROVINCE,[IN:plug_type [SL:CITY_OR_PROVINCE New York City] ]
travel,plug_type,Ndax am nga ay adapter ci Casablanca ngir sama telefon?,26:36:SL:CITY_OR_PROVINCE,[IN:plug_type [SL:CITY_OR_PROVINCE Casablanca] ]
travel,plug_type,Xanaa dangeen di jaay ay adapter ci St. Louis ngir ay jumtukaay yu Yuurubi?,36:45:SL:CITY_OR_PROVINCE,[IN:plug_type [SL:CITY_OR_PROVINCE St. Louis] ]
travel,plug_type,Fa ma man a jënd adapter ngir sama dal ci Chicago ci ayu-bés bii?,"17:24:SL:SHOPPING_ITEM,42:49:SL:CITY_OR_PROVINCE,53:60:SL:DATE",[IN:plug_type [SL:SHOPPING_ITEM adapter] [SL:CITY_OR_PROVINCE Chicago] [SL:DATE ayu-bés] ]
travel,plug_type,Ndax mën nga ma won fu ma man a am adapter ci Marrakech ngir samay jumtukaay?,46:55:SL:CITY_OR_PROVINCE,[IN:plug_type [SL:CITY_OR_PROVINCE Marrakech] ]
travel,plug_type,Ndax am nga ay adapter yu ñu mën a jëfandikoo ci Luga ngir jëfandikoo ay jumtukaay yu Amerig?,"15:22:SL:SHOPPING_ITEM,49:53:SL:CITY_OR_PROVINCE,86:92:SL:COUNTRY",[IN:plug_type [SL:SHOPPING_ITEM adapter] [SL:CITY_OR_PROVINCE Luga] [SL:COUNTRY Amerig] ]
travel,plug_type,Ndax dañuy jaay ay adapter ci Alxàndari ngir tukki ci àdduna bi?,"19:26:SL:SHOPPING_ITEM,30:39:SL:CITY_OR_PROVINCE",[IN:plug_type [SL:SHOPPING_ITEM adapter] [SL:CITY_OR_PROVINCE Alxàndari] ]
travel,plug_type,Ana fu ma man a jënd adapter ci Houston ngir samay jumtukaay yuy jëfandikoo ay jumtukaay?,"21:28:SL:SHOPPING_ITEM,32:39:SL:CITY_OR_PROVINCE",[IN:plug_type [SL:SHOPPING_ITEM adapter] [SL:CITY_OR_PROVINCE Houston] ]
travel,plug_type,Ndax mën nga ma xamal fu ma man a jële adapter ci Tunis ngir sama telefon bu mbëj?,"39:46:SL:SHOPPING_ITEM,50:55:SL:CITY_OR_PROVINCE",[IN:plug_type [SL:SHOPPING_ITEM adapter] [SL:CITY_OR_PROVINCE Tunis] ]
travel,plug_type,Ndax am nga ay adapter ci Matam ngir ay càllalaay digital?,26:31:SL:CITY_OR_PROVINCE,[IN:plug_type [SL:CITY_OR_PROVINCE Matam] ]
travel,plug_type,Xanaa dangeen di jaay ay adapter ci Atlanta ngir prise yu Farãs yi ?,"25:32:SL:SHOPPING_ITEM,36:43:SL:CITY_OR_PROVINCE,58:63:SL:COUNTRY",[IN:plug_type [SL:SHOPPING_ITEM adapter] [SL:CITY_OR_PROVINCE Atlanta] [SL:COUNTRY Farãs] ]
travel,plug_type,Ana fu ma man a jënd adapter ci Dubaï ngir samay jumtukaayi ordinateur?,"21:28:SL:SHOPPING_ITEM,32:37:SL:CITY_OR_PROVINCE",[IN:plug_type [SL:SHOPPING_ITEM adapter] [SL:CITY_OR_PROVINCE Dubaï] ]
travel,plug_type,Ndax mën nga ma won fu ma man a am adapter ci Tambacounda ngir samay carjer?,"35:42:SL:SHOPPING_ITEM,46:57:SL:CITY_OR_PROVINCE",[IN:plug_type [SL:SHOPPING_ITEM adapter] [SL:CITY_OR_PROVINCE Tambacounda] ]
travel,plug_type,Ndax am nga ay adapter yu ñu mën a jëfandikoo ci Boston ngir doxalin yi jëm Orob?,49:55:SL:CITY_OR_PROVINCE,[IN:plug_type [SL:CITY_OR_PROVINCE Boston] ]
travel,plug_type,Ndax dañuy jaay adapter yi ci Dakar ngir prise yi ci Angalteer ?,"16:23:SL:SHOPPING_ITEM,30:35:SL:CITY_OR_PROVINCE,53:62:SL:COUNTRY",[IN:plug_type [SL:SHOPPING_ITEM adapter] [SL:CITY_OR_PROVINCE Dakar] [SL:COUNTRY Angalteer] ]
travel,plug_type,Ana fu ma man a jënd adapter ci New York City ngir sama ordinateur portable?,32:45:SL:CITY_OR_PROVINCE,[IN:plug_type [SL:CITY_OR_PROVINCE New York City] ]
travel,plug_type,Ndax mën nga ma xamal fu ma man a jënd adapter ci Casablanca ngir samay jumtukaay yuy jëfandikoo ay jumtukaay?,50:60:SL:CITY_OR_PROVINCE,[IN:plug_type [SL:CITY_OR_PROVINCE Casablanca] ]
travel,plug_type,Ndax am nga ay adapter yu ñu mën a jëfandikoo ci St. Louis ngir tukki ci àdduna bi?,"15:22:SL:SHOPPING_ITEM,49:58:SL:CITY_OR_PROVINCE",[IN:plug_type [SL:SHOPPING_ITEM adapter] [SL:CITY_OR_PROVINCE St. Louis] ]
travel,plug_type,Xanaa dangeen di jaay adapter yu ñu def ci Marrakech ngir ay prise yu Amerig yi ?,"22:29:SL:SHOPPING_ITEM,43:52:SL:CITY_OR_PROVINCE,70:76:SL:COUNTRY",[IN:plug_type [SL:SHOPPING_ITEM adapter] [SL:CITY_OR_PROVINCE Marrakech] [SL:COUNTRY Amerig] ]
travel,plug_type,Ana fu ma man a jënd adapter ci Luga ngir samay jumtukaay yu électronique?,"21:28:SL:SHOPPING_ITEM,32:36:SL:CITY_OR_PROVINCE",[IN:plug_type [SL:SHOPPING_ITEM adapter] [SL:CITY_OR_PROVINCE Luga] ]
travel,plug_type,Ndax mën nga ma won fu ma man a jënd adapter ci Alxàndariya ngir fonk bu Farãs bi?,"37:44:SL:SHOPPING_ITEM,48:59:SL:CITY_OR_PROVINCE,73:78:SL:COUNTRY",[IN:plug_type [SL:SHOPPING_ITEM adapter] [SL:CITY_OR_PROVINCE Alxàndariya] [SL:COUNTRY Farãs] ]
travel,plug_type,Ndax am nga ay adapter ci Houston ngir ay kamera digital?,"15:22:SL:SHOPPING_ITEM,26:33:SL:CITY_OR_PROVINCE",[IN:plug_type [SL:SHOPPING_ITEM adapter] [SL:CITY_OR_PROVINCE Houston] ]
travel,plug_type,Ndax da nga di jaay ay adapter ci Tunis ngir ay jumtukaay yu Yuuruba?,"34:39:SL:CITY_OR_PROVINCE,61:68:SL:LANGUAGE_NAME",[IN:plug_type [SL:CITY_OR_PROVINCE Tunis] [SL:LANGUAGE_NAME Yuuruba] ]
travel,plug_type,Fan la man a jënd adapter ci Matam ngir samay telefon?,"18:25:SL:SHOPPING_ITEM,29:34:SL:CITY_OR_PROVINCE",[IN:plug_type [SL:SHOPPING_ITEM adapter] [SL:CITY_OR_PROVINCE Matam] ]
travel,plug_type,Ndax mën nga ma xamal fu ma man a jële adapter ci Atlanta ngir samay jumtukaay yuy jëfandikoo ordinatër?,"39:46:SL:SHOPPING_ITEM,50:57:SL:CITY_OR_PROVINCE",[IN:plug_type [SL:SHOPPING_ITEM adapter] [SL:CITY_OR_PROVINCE Atlanta] ]
travel,plug_type,Ndax am nga ay adapter yu ñu mën a jëfandikoo ci Dubaï ngir doxalin ci Orob?,49:54:SL:CITY_OR_PROVINCE,[IN:plug_type [SL:CITY_OR_PROVINCE Dubaï] ]
travel,plug_type,Ndax dañuy jaay ay adapter ci Tambacounda ngir prise yu Angalteer yi ?,"30:41:SL:CITY_OR_PROVINCE,56:65:SL:COUNTRY",[IN:plug_type [SL:CITY_OR_PROVINCE Tambacounda] [SL:COUNTRY Angalteer] ]
travel,plug_type,Ana fu ma man a jënd adapter ci Boston ngir samay laptop?,32:38:SL:CITY_OR_PROVINCE,[IN:plug_type [SL:CITY_OR_PROVINCE Boston] ]
travel,plug_type,Ndax mën nga ma won fu ma man a jële adapter ci Dakaar ngir samay jumtukaay?,48:54:SL:CITY_OR_PROVINCE,[IN:plug_type [SL:CITY_OR_PROVINCE Dakaar] ]
travel,plug_type,Ndax am nga ay adapter yu nekk ci New York City ngir tukki ci àdduna bi?,"15:22:SL:SHOPPING_ITEM,34:47:SL:CITY_OR_PROVINCE",[IN:plug_type [SL:SHOPPING_ITEM adapter] [SL:CITY_OR_PROVINCE New York City] ]
travel,plug_type,Ndax dañuy jaay adapter yi ci Casablanca ngir ay prise yu Amerig yi?,"30:40:SL:CITY_OR_PROVINCE,58:64:SL:COUNTRY",[IN:plug_type [SL:CITY_OR_PROVINCE Casablanca] [SL:COUNTRY Amerig] ]
travel,plug_type,Ana fu ma man a jënd adapter ci Saint Louis ngir prise yu Farãs yi ?,"21:28:SL:SHOPPING_ITEM,32:43:SL:CITY_OR_PROVINCE,58:63:SL:COUNTRY",[IN:plug_type [SL:SHOPPING_ITEM adapter] [SL:CITY_OR_PROVINCE Saint Louis] [SL:COUNTRY Farãs] ]
travel,plug_type,Ndax mën nga ma xamal fu ma man a jële adapter ci Marakech ngir ay jumtukaay yuy jëfandikoo ay jumtukaay yuy fonk?,50:58:SL:CITY_OR_PROVINCE,[IN:plug_type [SL:CITY_OR_PROVINCE Marakech] ]
travel,plug_type,Ndax am nga ay adapter ci Luga ngir ay kamera digital?,"15:22:SL:SHOPPING_ITEM,26:30:SL:CITY_OR_PROVINCE",[IN:plug_type [SL:SHOPPING_ITEM adapter] [SL:CITY_OR_PROVINCE Luga] ]
travel,plug_type,Xanaa dangeen di jaay ay adapter ci Alxandari ngir ay jumtukaay yu Erop?,36:45:SL:CITY_OR_PROVINCE,[IN:plug_type [SL:CITY_OR_PROVINCE Alxandari] ]
travel,plug_type,Ana fu ma man a jënd adapter ci Houston ngir samay carjeer telefon?,32:39:SL:CITY_OR_PROVINCE,[IN:plug_type [SL:CITY_OR_PROVINCE Houston] ]
travel,plug_type,Ndax mën nga ma xamal fu ma man a jële adapter ci Tunis ngir ordinatér yuy jàppale?,"39:46:SL:SHOPPING_ITEM,50:55:SL:CITY_OR_PROVINCE",[IN:plug_type [SL:SHOPPING_ITEM adapter] [SL:CITY_OR_PROVINCE Tunis] ]
travel,plug_type,Ndax am nga ay adapter ci Matam ngir ay jumtukaay yuy jëfandikoo ay jumtukaay?,26:31:SL:CITY_OR_PROVINCE,[IN:plug_type [SL:CITY_OR_PROVINCE Matam] ]
travel,plug_type,Ndax dañuy jaay adapter yi ci Atlanta ngir tukki ci Ewroop?,"16:23:SL:SHOPPING_ITEM,30:37:SL:CITY_OR_PROVINCE",[IN:plug_type [SL:SHOPPING_ITEM adapter] [SL:CITY_OR_PROVINCE Atlanta] ]
travel,plug_type,Ana fu ma man a jënd ab carjer ngir sama telefon ci Dakaar ?,52:58:SL:CITY_OR_PROVINCE,[IN:plug_type [SL:CITY_OR_PROVINCE Dakaar] ]
travel,plug_type,Ndax mën nga ma xamal fu ma man a fekk ab carjer ci New York City ?,52:65:SL:CITY_OR_PROVINCE,[IN:plug_type [SL:CITY_OR_PROVINCE New York City] ]
travel,plug_type,Ndax am nga ay carjeer iPhone yuy nekk ci Casablanca?,42:52:SL:CITY_OR_PROVINCE,[IN:plug_type [SL:CITY_OR_PROVINCE Casablanca] ]
travel,plug_type,Xanaa dañuy jaay carjeer yi ci St. Louis ngir xëti tele yi?,31:40:SL:CITY_OR_PROVINCE,[IN:plug_type [SL:CITY_OR_PROVINCE St. Louis] ]
travel,plug_type,Fa ma man a jënd ab carjeer ngir sama dal ci Chicago ci wik-end wii ?,"20:27:SL:SHOPPING_ITEM,45:52:SL:CITY_OR_PROVINCE,56:67:SL:DATE",[IN:plug_type [SL:SHOPPING_ITEM carjeer] [SL:CITY_OR_PROVINCE Chicago] [SL:DATE wik-end wii] ]
travel,plug_type,Ndax mën nga ma won fu ma mana jënd ab carjer ci Marakech ngir sama ordinatër bu ndaw bi?,49:57:SL:CITY_OR_PROVINCE,[IN:plug_type [SL:CITY_OR_PROVINCE Marakech] ]
travel,plug_type,Ndax am nga ay carjér yuy nekk ci Luga ngir tablete yi ?,34:38:SL:CITY_OR_PROVINCE,[IN:plug_type [SL:CITY_OR_PROVINCE Luga] ]
travel,plug_type,Ndax dañuy jaay ay carjer ci Alexandria ngir ay jumtukaay yu Android?,"19:25:SL:SHOPPING_ITEM,29:39:SL:CITY_OR_PROVINCE",[IN:plug_type [SL:SHOPPING_ITEM carjer] [SL:CITY_OR_PROVINCE Alexandria] ]
travel,plug_type,Fa ma man a jënd ab carjer ci Houston ngir sama iPad ?,30:37:SL:CITY_OR_PROVINCE,[IN:plug_type [SL:CITY_OR_PROVINCE Houston] ]
travel,plug_type,Ndax mën nga ma xamal fu ma man a jële ab carjer ci Tunis ngir sama telefon bu mbëj?,52:57:SL:COUNTRY,[IN:plug_type [SL:COUNTRY Tunis] ]
travel,plug_type,Ndax am nga ay charger ci Matam ngir ay jumtukaay yu Samsung?,26:31:SL:CITY_OR_PROVINCE,[IN:plug_type [SL:CITY_OR_PROVINCE Matam] ]
travel,plug_type,Xanaa dangeen di jaay ay charger ci Atlanta ngir iPhone yi ?,"25:32:SL:SHOPPING_ITEM,36:43:SL:CITY_OR_PROVINCE",[IN:plug_type [SL:SHOPPING_ITEM charger] [SL:CITY_OR_PROVINCE Atlanta] ]
travel,plug_type,Ana fu ma man a jënd ab sajar ci Dubaï ngir sama MacBook ?,"24:29:SL:SHOPPING_ITEM,33:38:SL:CITY_OR_PROVINCE",[IN:plug_type [SL:SHOPPING_ITEM sajar] [SL:CITY_OR_PROVINCE Dubaï] ]
