intent,text,domain,spans,logical_form,split
shopping_list_update,"do i have bananas on my list, if not please put them on the list",clinc,,[SL: shopping_list_update],train
shopping_list_update,"are bananas already on the list, if not go ahead and add them",clinc,,[SL: shopping_list_update],train
shopping_list_update,are bananas on my shopping list can you add them if they aren't,clinc,,[SL: shopping_list_update],train
shopping_list_update,"do i have bananas on my shopping list, if not please add it",clinc,,[SL: shopping_list_update],train
spending_history,how much did i spend at restaurants last week,clinc,,[SL: spending_history],train
spending_history,how much have i spent lately on eating out,clinc,,[SL: spending_history],train
spending_history,what did i spend at the grocery store yesterday,clinc,,[SL: spending_history],train
spending_history,how much money did i spend at starbucks in the last week,clinc,,[SL: spending_history],train
spending_history,what was the total i spent at home depot last month,clinc,,[SL: spending_history],train
spending_history,where did all my money go this month,clinc,,[SL: spending_history],train
spending_history,what have my expenditures been at macys,clinc,,[SL: spending_history],train
spending_history,how much did i spend this week,clinc,,[SL: spending_history],train
spending_history,how much did i spend on christmas gifts in december,clinc,,[SL: spending_history],train
spending_history,how much money did i spend yesterday,clinc,,[SL: spending_history],train
spending_history,what did i spend at bath and body works last month,clinc,,[SL: spending_history],train
spending_history,how much did i spend on lunches last week,clinc,,[SL: spending_history],train
spending_history,what amount did i spend last week,clinc,,[SL: spending_history],train
spending_history,what did i spend my money on last week,clinc,,[SL: spending_history],train
spending_history,how much did i spend on movies last week,clinc,,[SL: spending_history],train
spending_history,have i been spending a lot on groceries lately,clinc,,[SL: spending_history],train
spending_history,have i been spending a lot on shoes lately,clinc,,[SL: spending_history],train
spending_history,have i been spending a lot on food lately,clinc,,[SL: spending_history],train
spending_history,have i been spending a lot on alcohol lately,clinc,,[SL: spending_history],train
spending_history,have i been spending a lot on take out lately,clinc,,[SL: spending_history],train
spending_history,how much have i spent on shoes lately,clinc,,[SL: spending_history],train
spending_history,did i spend a lot on shoes recently,clinc,,[SL: spending_history],train
spending_history,how much have i spent on shoes,clinc,,[SL: spending_history],train
spending_history,have i have been spending a lot of money on shoes,clinc,,[SL: spending_history],train
spending_history,what is the total i spent on shoes recently,clinc,,[SL: spending_history],train
text,can you text elizabeth and tell them i forgot to bring drinks,clinc,,[SL: text],train
text,text wenona and tell her we will be there tomorrow,clinc,,[SL: text],train
text,text christopher and tell him i will stop by,clinc,,[SL: text],train
text,text audrey and tell her i will be there soon,clinc,,[SL: text],train
text,text christy and ask her what she wants for dinner,clinc,,[SL: text],train
text,can you text christopher and tell them im on my way,clinc,,[SL: text],train
text,text roderick and tell him im running late,clinc,,[SL: text],train
text,can you text marissa and tell them to stop calling me,clinc,,[SL: text],train
text,can you text arthur and tell them im almost there,clinc,,[SL: text],train
text,can you text kayla and tell them im running late,clinc,,[SL: text],train
text,text chris and ask what time he will be home,clinc,,[SL: text],train
text,send a text and tell chris i’m not working today,clinc,,[SL: text],train
text,text message chris and say i love you,clinc,,[SL: text],train
text,send chris a text message that says stop for milk on your way home,clinc,,[SL: text],train
text,send a text message to chris and ask what he wants to eat for dinner,clinc,,[SL: text],train
text,send ally a text message the message is that i just landed,clinc,,[SL: text],train
text,could you send a text to marty and say i am running behind,clinc,,[SL: text],train
text,send a text to brooklyn with the message that i will see them later,clinc,,[SL: text],train
text,please text nancy and give them the message that i am on vacation,clinc,,[SL: text],train
text,text bill and tell him i'll be 30 minutes late,clinc,,[SL: text],train
text,send a text to lisa and ask her to call me when she gets home,clinc,,[SL: text],train
text,give a text to my cousin linda that says happy birthday,clinc,,[SL: text],train
text,text tony and invite him to my party next saturday,clinc,,[SL: text],train
text,send my brother mike a text that says i'm home,clinc,,[SL: text],train
text,i have to send a text,clinc,,[SL: text],train
time,"what time is it in punta gorda, florida",clinc,,[SL: time],train
time,"what time is it in glenwood springs, co",clinc,,[SL: time],train
time,"what time is it in fredericksburg, tx",clinc,,[SL: time],train
time,"what time is it in las vegas, nv",clinc,,[SL: time],train
time,"what time is it in houston, tx",clinc,,[SL: time],train
time,i need to know the current time in the central timezone,clinc,,[SL: time],train
time,would you tell me the current time in the eastern timezone,clinc,,[SL: time],train
time,let me know the current time in the central timezone,clinc,,[SL: time],train
time,tell me what time it is in the central timezone,clinc,,[SL: time],train
time,i am needing to know the current time in the eastern timezone,clinc,,[SL: time],train
time,what is the time right now in the hst timezone,clinc,,[SL: time],train
time,can you tell me the current time,clinc,,[SL: time],train
time,what is the current time in cst,clinc,,[SL: time],train
time,i need to know what time it is in florida,clinc,,[SL: time],train
time,what is the time right now,clinc,,[SL: time],train
time,"in the mst time zone, what time is it right now",clinc,,[SL: time],train
time,tell me what time it is right now,clinc,,[SL: time],train
time,can you tell me the current time in the pacific timezone,clinc,,[SL: time],train
time,look up the time in california,clinc,,[SL: time],train
time,what is the current est time,clinc,,[SL: time],train
time,can you tell me what time it is please,clinc,,[SL: time],train
time,what time is it getting to be,clinc,,[SL: time],train
time,what time do you have on your watch,clinc,,[SL: time],train
time,what time would it be in rome right now,clinc,,[SL: time],train
time,what's the time in london,clinc,,[SL: time],train
timezone,timezone of cuba,clinc,,[SL: timezone],train
timezone,what is the time zone of france,clinc,,[SL: timezone],train
timezone,french time zone,clinc,,[SL: timezone],train
timezone,which timezone is colombia,clinc,,[SL: timezone],train
timezone,time zone in france,clinc,,[SL: timezone],train
timezone,do you know what timezone italy is in,clinc,,[SL: timezone],train
timezone,italy's timezone is what,clinc,,[SL: timezone],train
timezone,the timezone of italy is what,clinc,,[SL: timezone],train
timezone,italy is in what timezone,clinc,,[SL: timezone],train
timezone,for italy what timezone is it in,clinc,,[SL: timezone],train
timezone,i wanna know what timezone spain is in,clinc,,[SL: timezone],train
timezone,what timezone is japan in,clinc,,[SL: timezone],train
timezone,what timezone is philadelphia in,clinc,,[SL: timezone],train
timezone,what timezone is china in,clinc,,[SL: timezone],train
timezone,what timezone is scotland in,clinc,,[SL: timezone],train
timezone,i need to know what timezone ireland is in,clinc,,[SL: timezone],train
timezone,what timezone is sweden in,clinc,,[SL: timezone],train
timezone,what timezone is phoenix in,clinc,,[SL: timezone],train
timezone,what timezone is dallas in,clinc,,[SL: timezone],train
timezone,tell me what timezone finland is in,clinc,,[SL: timezone],train
timezone,what timezone is canada in,clinc,,[SL: timezone],train
timezone,tell me the timezone that spain is in,clinc,,[SL: timezone],train
timezone,what timezone is detroit in,clinc,,[SL: timezone],train
timezone,what timezone is russia in,clinc,,[SL: timezone],train
timezone,what's the time zone in miami,clinc,,[SL: timezone],train
transactions,before i make my mastercard payment can you tell me what i've recently charged on it,clinc,,[SL: transactions],train
transactions,please tell me all of my recent transactions,clinc,,[SL: transactions],train
transactions,i want to pay my amazon credit card but i need to know the last few transactions,clinc,,[SL: transactions],train
transactions,before i pay my walmart credit card did i make any purchases using it recently,clinc,,[SL: transactions],train
transactions,i need to know all the recent transactions i've made,clinc,,[SL: transactions],train
transactions,please tell me all the transactions i've made recently,clinc,,[SL: transactions],train
transactions,what are the last ten transactions i've made,clinc,,[SL: transactions],train
transactions,"before i pay my capital one, what are the most recent transactions i've made",clinc,,[SL: transactions],train
transactions,tell me the most recent charges on my chase credit card before i pay the bill,clinc,,[SL: transactions],train
transactions,read off to me the last five transactions i've made,clinc,,[SL: transactions],train
transactions,what transactions have i made on liquor in the past month,clinc,,[SL: transactions],train
transactions,i'd like to see last week's atm transactions,clinc,,[SL: transactions],train
transactions,show me the transactions from costco yesterday,clinc,,[SL: transactions],train
transactions,i need to know something about my latest transaction,clinc,,[SL: transactions],train
transactions,can you check on a transaction for me,clinc,,[SL: transactions],train
transactions,i need some information on a recent transaction,clinc,,[SL: transactions],train
transactions,i need a recent transaction looked into,clinc,,[SL: transactions],train
transactions,can you let me know my latest transactions,clinc,,[SL: transactions],train
transactions,what was the last thing i purchased,clinc,,[SL: transactions],train
transactions,what did i buy last,clinc,,[SL: transactions],train
transactions,how much did my last purchase cost,clinc,,[SL: transactions],train
transactions,how expensive was my most recent transaction,clinc,,[SL: transactions],train
transactions,when was my most recent transaction,clinc,,[SL: transactions],train
transactions,show me the transactions made on my business card for supplies last quarter,clinc,,[SL: transactions],train
transactions,may i get all of the food transactions that were made last month,clinc,,[SL: transactions],train
transfer,i need $20000 transferred from my savings to my checking,clinc,,[SL: transfer],train
transfer,complete a transaction from savings to checking of $20000,clinc,,[SL: transfer],train
transfer,transfer $20000 from my savings account to checking account,clinc,,[SL: transfer],train
transfer,take $20000 from savings and put it in checking,clinc,,[SL: transfer],train
transfer,put $20000 into my checking account from my savings account,clinc,,[SL: transfer],train
transfer,send 100 dollars between bank of the west and bank of america acccounts,clinc,,[SL: transfer],train
transfer,send 50 dollars between bank of america and chase accounts,clinc,,[SL: transfer],train
transfer,send 2000 dollars between chase and rabobank accounts,clinc,,[SL: transfer],train
transfer,send 1200 dollars between usaa and navy federal accounts,clinc,,[SL: transfer],train
transfer,send 400 dollars between city bank and usaa accounts,clinc,,[SL: transfer],train
transfer,take $40 and transfer it to account a from b,clinc,,[SL: transfer],train
transfer,transfer $40 from account a to b,clinc,,[SL: transfer],train
transfer,move $40 from account b to account a,clinc,,[SL: transfer],train
transfer,put $40 from account a to b,clinc,,[SL: transfer],train
transfer,take $40 from account a and transfer it to account b,clinc,,[SL: transfer],train
transfer,i need to transfer from this account to that one,clinc,,[SL: transfer],train
transfer,need to transfer from one account to my other one,clinc,,[SL: transfer],train
transfer,i would like to transfer from one account to my second one,clinc,,[SL: transfer],train
transfer,i need to transfer from one account to my second one,clinc,,[SL: transfer],train
transfer,i have to transfer from one account to my other one,clinc,,[SL: transfer],train
transfer,send fifty dollars from me to carrie,clinc,,[SL: transfer],train
transfer,transfer sixty dollars to dad from my biggest accnt,clinc,,[SL: transfer],train
transfer,send over a hundred dollars from huntington into saving,clinc,,[SL: transfer],train
transfer,move 57 dollars from saving into mom,clinc,,[SL: transfer],train
transfer,transfer two hundred dollars between my portfolio and my money market account,clinc,,[SL: transfer],train
translate,what expression would i use to say i love you if i were an italian,clinc,,[SL: translate],train
translate,"can you tell me how to say 'i do not speak much spanish', in spanish",clinc,,[SL: translate],train
translate,"what is the equivalent of, 'life is good' in french",clinc,,[SL: translate],train
translate,"tell me how to say, 'it is a beautiful morning' in italian",clinc,,[SL: translate],train
translate,"if i were mongolian, how would i say that i am a tourist",clinc,,[SL: translate],train
translate,how do i say 'hotel' in finnish,clinc,,[SL: translate],train
translate,"i need you to translate the sentence, 'we will be there soon' into portuguese",clinc,,[SL: translate],train
translate,please tell me how to ask for a taxi in french,clinc,,[SL: translate],train
translate,"can you tell me how i would say, 'more bread please' in french",clinc,,[SL: translate],train
translate,what is the correct way to say 'i am a visitor' in french,clinc,,[SL: translate],train
translate,"how would i say, 'i don't know the answer' in spanish",clinc,,[SL: translate],train
translate,i would like to know the proper way to greet an adult in portuguese,clinc,,[SL: translate],train
translate,what words would i use to tell someone i am lost if i were japanese,clinc,,[SL: translate],train
translate,how would i say thank you if i were russian,clinc,,[SL: translate],train
translate,can you tell me how i would normally say thank you as a french person,clinc,,[SL: translate],train
translate,i would like to know how to say hello in french,clinc,,[SL: translate],train
translate,if i were english how would i say subway,clinc,,[SL: translate],train
translate,i would i say subway if i were english,clinc,,[SL: translate],train
translate,how do you say hi in french,clinc,,[SL: translate],train
translate,in england how do they say subway,clinc,,[SL: translate],train
translate,translate hello in french,clinc,,[SL: translate],train
translate,how is hello said in french,clinc,,[SL: translate],train
translate,what do you call a subway if you were english,clinc,,[SL: translate],train
translate,how would i say if i were english subway,clinc,,[SL: translate],train
translate,how should i say hello in french,clinc,,[SL: translate],train
travel_notification,im going to be in canada from august 10th until august 12th,clinc,,[SL: travel_notification],train
travel_notification,im going to be in slovakia from january 16th until january 19th,clinc,,[SL: travel_notification],train
travel_notification,im going to be in paraguay from january 7th until january 10th,clinc,,[SL: travel_notification],train
travel_notification,i'm going to be in thailand from october 15th until october 23rd,clinc,,[SL: travel_notification],train
travel_notification,im going to be in jamaica from october 4th until october 8th,clinc,,[SL: travel_notification],train
travel_notification,my bank needs to know i am going to be out of the country,clinc,,[SL: travel_notification],train
travel_notification,i am going out of country and my bank needs to be notified,clinc,,[SL: travel_notification],train
travel_notification,i need to inform the bank i am going out of country,clinc,,[SL: travel_notification],train
travel_notification,i am going out of country and need to inform my bank,clinc,,[SL: travel_notification],train
travel_notification,tell the bank i'm traveling between denver and la,clinc,,[SL: travel_notification],train
travel_notification,tell my bank i am traveling out of country,clinc,,[SL: travel_notification],train
travel_notification,i'm driving from la to denver and need my bank notified,clinc,,[SL: travel_notification],train
travel_notification,notify my bank i am travailing from denver to la,clinc,,[SL: travel_notification],train
travel_notification,i'm traveling between denver and la so tell my bank,clinc,,[SL: travel_notification],train
travel_notification,i need to let my bank know i am traveling to la,clinc,,[SL: travel_notification],train
travel_notification,i need to let my bank know i am traveling to detroit,clinc,,[SL: travel_notification],train
travel_notification,i need to let my bank know i am traveling to new york,clinc,,[SL: travel_notification],train
travel_notification,i need to let my bank know i am traveling to chicago,clinc,,[SL: travel_notification],train
travel_notification,i need to let my bank know i am traveling to paris,clinc,,[SL: travel_notification],train
travel_notification,"i will be traveling to rome from february 1 to march 1, please make this aware to my bank",clinc,,[SL: travel_notification],train
travel_notification,inform my bank that i will be in rome from february 1 to march 1,clinc,,[SL: travel_notification],train
travel_notification,please let my bank know that i will be in rome from february 1 to march 1,clinc,,[SL: travel_notification],train
travel_notification,mark down that i will be in rome from february 1 to march 1 and notify my bank,clinc,,[SL: travel_notification],train
travel_notification,notify my bank that i will be in rome from february 1 to march 1,clinc,,[SL: travel_notification],train
travel_notification,i need to let my bank know that i'll be travelling internationally,clinc,,[SL: travel_notification],train
travel_suggestion,can you give me some suggestions to go site seeing when i get there,clinc,,[SL: travel_suggestion],train
travel_suggestion,can you get me any recommendations for the place i'm traveling to,clinc,,[SL: travel_suggestion],train
travel_suggestion,please suggest some fun tourist activities in tokyo,clinc,,[SL: travel_suggestion],train
travel_suggestion,i need help with some fun tourist things to do in tokyo,clinc,,[SL: travel_suggestion],train
travel_suggestion,could you tell me what fun tourist things i could do in tokyo,clinc,,[SL: travel_suggestion],train
travel_suggestion,what should i do for fun in tokyo,clinc,,[SL: travel_suggestion],train
travel_suggestion,what do tourists do in tokyo,clinc,,[SL: travel_suggestion],train
travel_suggestion,what sites are there to see when in evans,clinc,,[SL: travel_suggestion],train
travel_suggestion,what can i do in evans,clinc,,[SL: travel_suggestion],train
travel_suggestion,name some things i should do while in evans,clinc,,[SL: travel_suggestion],train
travel_suggestion,"if i go to evans, what should i do",clinc,,[SL: travel_suggestion],train
travel_suggestion,what is there to do in evans,clinc,,[SL: travel_suggestion],train
travel_suggestion,what can i do in new orleans for fun,clinc,,[SL: travel_suggestion],train
travel_suggestion,what do you recommend to do in vegas,clinc,,[SL: travel_suggestion],train
travel_suggestion,is there anything fun to do in berlin,clinc,,[SL: travel_suggestion],train
travel_suggestion,find something fun for me to do in dallas,clinc,,[SL: travel_suggestion],train
travel_suggestion,what's fun to do in thailand,clinc,,[SL: travel_suggestion],train
travel_suggestion,where should i book my next trip,clinc,,[SL: travel_suggestion],train
travel_suggestion,what are some hot travel destinations,clinc,,[SL: travel_suggestion],train
travel_suggestion,what's a good place to travel to,clinc,,[SL: travel_suggestion],train
travel_suggestion,where should i travel to next,clinc,,[SL: travel_suggestion],train
travel_suggestion,what's the best place to travel to this time of year,clinc,,[SL: travel_suggestion],train
travel_suggestion,"when visiting chicago, what things can i do there",clinc,,[SL: travel_suggestion],train
travel_suggestion,what are some good restaurants in chicago,clinc,,[SL: travel_suggestion],train
travel_suggestion,what are some activities to do in chicago,clinc,,[SL: travel_suggestion],train
update_playlist,insert what i am listening to into my jazz playlist,clinc,,[SL: update_playlist],train
update_playlist,add this tune to my jazz playlist,clinc,,[SL: update_playlist],train
update_playlist,can you add this song to my jazz playlist,clinc,,[SL: update_playlist],train
update_playlist,please add this song to my jazz playlist,clinc,,[SL: update_playlist],train
update_playlist,add this song to my jazz playlist,clinc,,[SL: update_playlist],train
update_playlist,add creep by radio head to the playlist,clinc,,[SL: update_playlist],train
update_playlist,please add someday by the strokes to my playlist,clinc,,[SL: update_playlist],train
update_playlist,include smooth operator by sade in my playlist,clinc,,[SL: update_playlist],train
update_playlist,can you put smooth operator by sade on my playlist,clinc,,[SL: update_playlist],train
update_playlist,add to my playlist smooth operator by sade,clinc,,[SL: update_playlist],train
update_playlist,append my playlist with smooth operator by sade,clinc,,[SL: update_playlist],train
update_playlist,put smooth operator by sade on my playlist,clinc,,[SL: update_playlist],train
update_playlist,could you put broken by evanescense to my playlist,clinc,,[SL: update_playlist],train
update_playlist,what did you add to my playlist - broken by evanescence,clinc,,[SL: update_playlist],train
update_playlist,add the next song to my playlist - broken by evanescence,clinc,,[SL: update_playlist],train
update_playlist,could you insert broken by evanescence to my music,clinc,,[SL: update_playlist],train
update_playlist,add broken by evanescence to my playlist,clinc,,[SL: update_playlist],train
update_playlist,favorite what's currently playing on my playlist,clinc,,[SL: update_playlist],train
update_playlist,add the current song to my favorite playlist,clinc,,[SL: update_playlist],train
update_playlist,"the song that's on, add it to my favorite playlist",clinc,,[SL: update_playlist],train
update_playlist,put the current song in my favorite playlist,clinc,,[SL: update_playlist],train
update_playlist,add what's playing on my favorite playlist,clinc,,[SL: update_playlist],train
update_playlist,i would like to add you say by lauren daigle to my playlist,clinc,,[SL: update_playlist],train
update_playlist,will you please add cannons by phil wickham to my playlist,clinc,,[SL: update_playlist],train
update_playlist,let's add wonder by hillsong united to my playlist,clinc,,[SL: update_playlist],train
weather,what are the conditions like in orlando,clinc,,[SL: weather],train
weather,what's the temperature like in tampa,clinc,,[SL: weather],train
weather,what's the forecast like for pittsburgh,clinc,,[SL: weather],train
weather,what are the conditions like in sarasota,clinc,,[SL: weather],train
weather,what's the climate like in chicago,clinc,,[SL: weather],train
weather,what will the temperature be tomorrow,clinc,,[SL: weather],train
weather,will it rain today,clinc,,[SL: weather],train
weather,will it freeze tonight,clinc,,[SL: weather],train
weather,give me the 7 day forecast,clinc,,[SL: weather],train
weather,is it hot outside,clinc,,[SL: weather],train
weather,what is the weather going to be like today,clinc,,[SL: weather],train
weather,is it going to rain today,clinc,,[SL: weather],train
weather,what is the weather going to be like tomorrow,clinc,,[SL: weather],train
weather,is it going to rain tonight,clinc,,[SL: weather],train
weather,are there any tornadoes coming soon,clinc,,[SL: weather],train
weather,is it snowing in the next two weeks,clinc,,[SL: weather],train
weather,what is the weather like in denver,clinc,,[SL: weather],train
weather,what is the weather like tomorrow,clinc,,[SL: weather],train
weather,what is the record high temperature for today,clinc,,[SL: weather],train
weather,whats the predicted weather suppose to be like,clinc,,[SL: weather],train
weather,whats the forecast for the weather,clinc,,[SL: weather],train
weather,what does the weather look like,clinc,,[SL: weather],train
weather,what does the forecast look like,clinc,,[SL: weather],train
weather,what is the weather going to be like,clinc,,[SL: weather],train
weather,tell me this week's forecast,clinc,,[SL: weather],train
alarm,i'd like alarms set for 11am and 132pm,clinc,,[SL: alarm],dev
alarm,i want you to set alarms for 2pm and 3pm,clinc,,[SL: alarm],dev
alarm,i need alarm for both 4am and 7am,clinc,,[SL: alarm],dev
alarm,set an alarm for 235pm and another an hour later,clinc,,[SL: alarm],dev
alarm,please add alarms at 430am and 1030am,clinc,,[SL: alarm],dev
balance,do i have more than $100 in my pnc account,clinc,,[SL: balance],dev
balance,what's my pnc balance,clinc,,[SL: balance],dev
balance,how much is in my pnc account,clinc,,[SL: balance],dev
balance,how much money do i have in my pnc account,clinc,,[SL: balance],dev
balance,what is the balance in my pnc account,clinc,,[SL: balance],dev
bill_balance,how much is my kill bill bill for,clinc,,[SL: bill_balance],dev
bill_balance,what is the amount i owe on my phone,clinc,,[SL: bill_balance],dev
bill_balance,what is the total of my repair bill,clinc,,[SL: bill_balance],dev
bill_balance,how much is due on the gas bill,clinc,,[SL: bill_balance],dev
bill_balance,what do i owe on telephone and cable bill,clinc,,[SL: bill_balance],dev
book_flight,can you find me a round trip flight from denver international to new york international on the 3rd through the 7th,clinc,,[SL: book_flight],dev
book_flight,can you look for a denver international to new york international round trip flight for the 5th though 8th,clinc,,[SL: book_flight],dev
book_flight,can you find me a flight from denver international to new york international on the 4th for under 700 dollars,clinc,,[SL: book_flight],dev
book_flight,for under 700 i need a flight from denver international to new york international on the 3rd,clinc,,[SL: book_flight],dev
book_flight,i need a flight from denver international to new york international round trip for the 4th though the 8th,clinc,,[SL: book_flight],dev
book_hotel,by chance would it be possible to reserve me a hotel in afghanistan at the zoo for the 10th to the 15th,clinc,,[SL: book_hotel],dev
book_hotel,is it possible for a hotel to be booked by you for me in afghanistan at the zoo for the 10th to the 15th,clinc,,[SL: book_hotel],dev
book_hotel,could you book me a hotel in afghanistan at the zoo for the 10th to the 15th,clinc,,[SL: book_hotel],dev
book_hotel,could a hotel be booked for me in afghanistan at the zoo for the 10th to the 15th,clinc,,[SL: book_hotel],dev
book_hotel,can you reserve a hotel for myself a hotel in afghanistan at the zoo for the 10th to the 15th,clinc,,[SL: book_hotel],dev
calendar_update,"you can remove the field trip from my calendar for march 12, 2019",clinc,,[SL: calendar_update],dev
calendar_update,"you can remove the wedding from my calendar for march 12, 2019",clinc,,[SL: calendar_update],dev
calendar_update,"you can remove the play date from my calendar for feb 18, 2019",clinc,,[SL: calendar_update],dev
calendar_update,"you can remove the dinner party from my calendar for january 21, 2019",clinc,,[SL: calendar_update],dev
calendar_update,"you can remove the brithday party from my calendar fpr january 15, 2019",clinc,,[SL: calendar_update],dev
cancel_reservation,i would like to cancel my reservation for nenuco's restaurant to x- tapas,clinc,,[SL: cancel_reservation],dev
cancel_reservation,i need my reservation to be cancelled for nugget to xiomara's restaurant,clinc,,[SL: cancel_reservation],dev
cancel_reservation,i need to cancel my reservation for new york to xai varanda,clinc,,[SL: cancel_reservation],dev
cancel_reservation,i want to cancel my reservation for network to xaga such,clinc,,[SL: cancel_reservation],dev
cancel_reservation,forget reservation at longhorn for 4,clinc,,[SL: cancel_reservation],dev
car_rental,i need a car rental this week,clinc,,[SL: car_rental],dev
car_rental,i am going away and need to rent a car,clinc,,[SL: car_rental],dev
car_rental,help me find a car to rent,clinc,,[SL: car_rental],dev
car_rental,"can you get me a car rental for march 1st to 3rd in seattle, and i'd like a sedan if possible",clinc,,[SL: car_rental],dev
car_rental,help me book a car rental in austin for april 11th to 13th get me a sedan if possible,clinc,,[SL: car_rental],dev
confirm_reservation,please double check my reservations for six at mani,clinc,,[SL: confirm_reservation],dev
confirm_reservation,confirm my johnny rockets reservation for this evening,clinc,,[SL: confirm_reservation],dev
confirm_reservation,confirm four for my reservation at fiji,clinc,,[SL: confirm_reservation],dev
confirm_reservation,make sure my flower bar reservation is scheduled for tomorrow,clinc,,[SL: confirm_reservation],dev
confirm_reservation,please double check on my reservations for buffalo wild wings at five for the game,clinc,,[SL: confirm_reservation],dev
cook_time,how long do i need to cook pot au feu for,clinc,,[SL: cook_time],dev
cook_time,how long do i need to cook chili for,clinc,,[SL: cook_time],dev
cook_time,how long do i need to cook lasagne for,clinc,,[SL: cook_time],dev
cook_time,how long do i need to cook tuna casserole for,clinc,,[SL: cook_time],dev
cook_time,how long do i need to cook beef stew for,clinc,,[SL: cook_time],dev
exchange_rate,how much is 100 dollars in euros,clinc,,[SL: exchange_rate],dev
exchange_rate,what's the exchange rate betwen usd and euros,clinc,,[SL: exchange_rate],dev
exchange_rate,how much is $1 usd worth in euros,clinc,,[SL: exchange_rate],dev
exchange_rate,how much is $1 usd in euros,clinc,,[SL: exchange_rate],dev
exchange_rate,what's the exchange rate between country a and country b,clinc,,[SL: exchange_rate],dev
food_last,is my milk safe to drink after being in the refrigerator for a week,clinc,,[SL: food_last],dev
food_last,apple cider has been in my fridge for four months so can i still drink it,clinc,,[SL: food_last],dev
food_last,"mayonaise has been in my fridge for three years, is it still good to eat",clinc,,[SL: food_last],dev
food_last,is cooked chicken still good after being refrigerated for two weeks,clinc,,[SL: food_last],dev
food_last,"i have had farm fresh eggs in the fridge for a few months, are they still okay to ingest",clinc,,[SL: food_last],dev
freeze_account,may you stop a paymet on my account,clinc,,[SL: freeze_account],dev
freeze_account,how we stop my account,clinc,,[SL: freeze_account],dev
freeze_account,can you place a stop on my account,clinc,,[SL: freeze_account],dev
freeze_account,can we stop my bank account,clinc,,[SL: freeze_account],dev
freeze_account,please put a block on my capital one account immediately,clinc,,[SL: freeze_account],dev
ingredients_list,i need a list of ingredients required to make lamb stew,clinc,,[SL: ingredients_list],dev
ingredients_list,please search for necessary ingredients included in meatballs,clinc,,[SL: ingredients_list],dev
ingredients_list,can you tell me the ingredients used in pasta sauce,clinc,,[SL: ingredients_list],dev
ingredients_list,do you know the ingredients used in homemade chicken soup,clinc,,[SL: ingredients_list],dev
ingredients_list,i need to know what ingredients are in a french baguette,clinc,,[SL: ingredients_list],dev
interest_rate,what kind of interest can i expect with my chase account,clinc,,[SL: interest_rate],dev
interest_rate,how much interest am i getting in my citibank savings,clinc,,[SL: interest_rate],dev
interest_rate,how much interest do i get on my citizen's savings account,clinc,,[SL: interest_rate],dev
interest_rate,what kind of interest am i getting from my bank of america checking,clinc,,[SL: interest_rate],dev
interest_rate,what's my interest rate with my capital one account,clinc,,[SL: interest_rate],dev
international_visa,"if i plan on travelling to this country, do i need a visa",clinc,,[SL: international_visa],dev
international_visa,do i need a visa if i go there,clinc,,[SL: international_visa],dev
international_visa,"for going to that country, do i need a visa",clinc,,[SL: international_visa],dev
international_visa,does one need a visa to go there,clinc,,[SL: international_visa],dev
international_visa,"if i travel there, do i need a visa",clinc,,[SL: international_visa],dev
make_call,call alex,clinc,,[SL: make_call],dev
make_call,please call mark,clinc,,[SL: make_call],dev
make_call,i want to call mark,clinc,,[SL: make_call],dev
make_call,let me call mark,clinc,,[SL: make_call],dev
make_call,can we call mark,clinc,,[SL: make_call],dev
meal_suggestion,can you give me a chinese meal suggestion,clinc,,[SL: meal_suggestion],dev
meal_suggestion,i would like you to suggest a chinese dish,clinc,,[SL: meal_suggestion],dev
meal_suggestion,please suggest a chinese meal,clinc,,[SL: meal_suggestion],dev
meal_suggestion,i would like you to give me a suggestion for a mexican meal,clinc,,[SL: meal_suggestion],dev
meal_suggestion,can you suggest a mexican dish,clinc,,[SL: meal_suggestion],dev
min_payment,what is the minimum amount due on my cable bill,clinc,,[SL: min_payment],dev
min_payment,what is the minimum payment,clinc,,[SL: min_payment],dev
min_payment,whats the minimum payment on my electric bill,clinc,,[SL: min_payment],dev
min_payment,how little can i pay on my phone bill,clinc,,[SL: min_payment],dev
min_payment,what is the least i can pay towards my car bill,clinc,,[SL: min_payment],dev
pay_bill,can you assist with my utility bill payment,clinc,,[SL: pay_bill],dev
pay_bill,my utility bill is coming due and i need a loan,clinc,,[SL: pay_bill],dev
pay_bill,can i get some funds to pay my utility bill,clinc,,[SL: pay_bill],dev
pay_bill,i will require help to take care of my utility bill,clinc,,[SL: pay_bill],dev
pay_bill,i want assistance with my utility bill,clinc,,[SL: pay_bill],dev
pin_change,"i forgot my pin number for my credit union bank account, can you help",clinc,,[SL: pin_change],dev
pin_change,i want to change my bank of america account pin number,clinc,,[SL: pin_change],dev
pin_change,i want to change the pin number on my credit union account,clinc,,[SL: pin_change],dev
pin_change,can you help me figure out my pin number for my visa account,clinc,,[SL: pin_change],dev
pin_change,i need to update the pin number of my aaa visa,clinc,,[SL: pin_change],dev
play_music,let me hear the song sympathy for the devil,clinc,,[SL: play_music],dev
play_music,please start the song penny lane,clinc,,[SL: play_music],dev
play_music,i want to hear satisfaction,clinc,,[SL: play_music],dev
play_music,fetch the song smells like teen spirit and play it,clinc,,[SL: play_music],dev
play_music,i am in the mood to listen to mack the knife,clinc,,[SL: play_music],dev
plug_type,what kind of sockets do the us use,clinc,,[SL: plug_type],dev
