intent,text,domain,spans,logical_form,split
cancel_reservation,contact Sulutani hotel explain that you want to cancel the reservation,eng,,[SL: cancel_reservation],train
cancel_reservation,Stop the reservation process ,eng,,[SL: cancel_reservation],train
cancel_reservation,Cancel my table reservation because my visitors are not coming.,eng,,[SL: cancel_reservation],train
cancel_reservation,"Cancel Nsereko's reservation table for Nambole show, he is not going to show up.",eng,,[SL: cancel_reservation],train
cancel_reservation,please tell to the hotel to cancel my booked food,eng,,[SL: cancel_reservation],train
cancel_reservation,Remove the reservation you had made for me at Mojo's Restaurant tomorrow at lunchtime,eng,,[SL: cancel_reservation],train
cancel_reservation,Can you cancel my reservation at the Monomotapa hotel,eng,,[SL: cancel_reservation],train
cancel_reservation,Cancel my salon appointment ,eng,,[SL: cancel_reservation],train
cancel_reservation,Cancel tomorrow's reservation at Baobab.,eng,,[SL: cancel_reservation],train
cancel_reservation,cancel my resarvation at nyinda hotel that i booked on 26th march,eng,,[SL: cancel_reservation],train
cancel_reservation,cancel the reservation we had made at Al-Yusra restaurant,eng,,[SL: cancel_reservation],train
cancel_reservation,Inform Asanka Delight that I can't eat there this Sunday,eng,,[SL: cancel_reservation],train
cancel_reservation,How to cancel a reservation i made at Djolof food,eng,,[SL: cancel_reservation],train
cancel_reservation,Please shift my dinner date from today to tomorrow.,eng,,[SL: cancel_reservation],train
cancel_reservation,May we cancel our dinner for breakfast tomorrow?,eng,,[SL: cancel_reservation],train
car_rental,i have Planning a car rental from Addis Ababa to Arba Minch. Can you provide information on availability and pricing?,eng,,[SL: car_rental],train
car_rental,is there a car rental company in Arbaminch?,eng,,[SL: car_rental],train
car_rental,Where can we find a good bus tent for the school excursion for the day ?,eng,,[SL: car_rental],train
car_rental,How can I rent car in Egypt?,eng,,[SL: car_rental],train
car_rental,help me find a rental car in Tarauni,eng,,[SL: car_rental],train
car_rental,How much is it to rent a car in Rimi?,eng,,[SL: car_rental],train
car_rental,What do you think concerning renting a car for the occasion?,eng,,[SL: car_rental],train
car_rental,i need a car reservation that will accomodate 10 people for my wedding coming up on March 1,eng,,[SL: car_rental],train
car_rental,Can you find a five-day rental car with six seats to take me to Rwamagana?,eng,,[SL: car_rental],train
car_rental,Can you make a reservation for two coasters for my friends dowry this thursday?,eng,,[SL: car_rental],train
car_rental,I want to hire a car in goma,eng,,[SL: car_rental],train
car_rental,We need to rent a taxi there ,eng,,[SL: car_rental],train
car_rental,Book for me a car rental in Kampala.,eng,,[SL: car_rental],train
car_rental,Will you rent a car in Masaka?,eng,,[SL: car_rental],train
car_rental,Please assist me in renting a toyota in Finfinnee?,eng,,[SL: car_rental],train
car_rental,"Find a car for me to use for a week from Avis, when I arrive in the evening at Robert Mugabe International Airport. ",eng,,[SL: car_rental],train
car_rental,Can you find me a car rental company to provide me with a car during my two day visit to Masvingo next week?,eng,,[SL: car_rental],train
car_rental,which companies rent cars in Gauteng,eng,,[SL: car_rental],train
car_rental,How does one hire Avis cars?,eng,,[SL: car_rental],train
car_rental,how much do I need to a rent a car in Tanga?,eng,,[SL: car_rental],train
car_rental,how many car hire businesses are there in Nairobi West ward?,eng,,[SL: car_rental],train
car_rental,Does Compion GH rent cars in Cape Coast?,eng,,[SL: car_rental],train
car_rental,Find me a rental car for my trip next week at Fissel Mbadane,eng,,[SL: car_rental],train
car_rental,How much does it cost to rent a small car at Avis?,eng,,[SL: car_rental],train
car_rental,Is there a car available to hire for my mom?,eng,,[SL: car_rental],train
confirm_reservation,can you check and ensure that my vip reservation at tayetu Hotel for Bereket is still valid,eng,,[SL: confirm_reservation],train
confirm_reservation,Confirms the turkey croupion seller that we will redeem our reservation of a pound and a half tonight!,eng,,[SL: confirm_reservation],train
confirm_reservation,Make sure they reserve the place for us in the restaurant,eng,,[SL: confirm_reservation],train
confirm_reservation,can you confirm that i have a reservation at Larai's restuarant?,eng,,[SL: confirm_reservation],train
confirm_reservation,Please check if Ten-Ten resturant have reserved table 10 for me,eng,,[SL: confirm_reservation],train
confirm_reservation,Find out if they reserved a room for me and my Husband in Bon hotel. ,eng,,[SL: confirm_reservation],train
confirm_reservation,Check if Vista Sparkling kept the room i told them,eng,,[SL: confirm_reservation],train
confirm_reservation,Please confirm if my reservation at Bourbon coffeeshop has been made.,eng,,[SL: confirm_reservation],train
confirm_reservation,"Can you book me two rooms, one for the children and one for me at Hotel Kiyovu?",eng,,[SL: confirm_reservation],train
confirm_reservation,Checked my restaurant reservation tomorrow,eng,,[SL: confirm_reservation],train
confirm_reservation,Show me the room I kept for Nzuzi at 18 h,eng,,[SL: confirm_reservation],train
confirm_reservation,Call the restaurant and find out if my table is ready,eng,,[SL: confirm_reservation],train
confirm_reservation,Confirm if a table for Agnes has been reserved at Hashtag restaurant ,eng,,[SL: confirm_reservation],train
confirm_reservation,Confirm that Mr. Alfred Mensah has a reservation at the La Palm restaurant this Saturday,eng,,[SL: confirm_reservation],train
confirm_reservation,Can you give me the Jet Cafe restaurant phone number to confirm my table reservation? ,eng,,[SL: confirm_reservation],train
confirm_reservation,Confirm my reservation to Mr Diop.,eng,,[SL: confirm_reservation],train
confirm_reservation,Please reserve the family supper date at Spur?,eng,,[SL: confirm_reservation],train
confirm_reservation,Do you have a table for 10 please at your resturant?,eng,,[SL: confirm_reservation],train
confirm_reservation,confirm my reservation at Mr Biggs this evening,eng,,[SL: confirm_reservation],train
confirm_reservation,Does my reservation at West Grille by 6pm still stand?,eng,,[SL: confirm_reservation],train
confirm_reservation,Can you confirm the reservation for our places for the dzongoli tonigh ?,eng,,[SL: confirm_reservation],train
confirm_reservation,can you check my reservation for tomorrow?,eng,,[SL: confirm_reservation],train
confirm_reservation,Find out if the reservation for Valentine's day was made,eng,,[SL: confirm_reservation],train
confirm_reservation,Was my reservation done at Guiness successful?,eng,,[SL: confirm_reservation],train
confirm_reservation,check the room I booked for umani in the morning ,eng,,[SL: confirm_reservation],train
cook_time,What is the approximate cooking time for Chicken stew,eng,,[SL: cook_time],train
cook_time,how long does it take for shiro to be fully cooked.,eng,,[SL: cook_time],train
cook_time,How long can it take to pound the fufu?,eng,,[SL: cook_time],train
cook_time,Do you thing the koŋu will cook fast,eng,,[SL: cook_time],train
cook_time,Can I cook jollof rice in 10 minutes,eng,,[SL: cook_time],train
cook_time,How long does it take before potatoes are cooked?,eng,,[SL: cook_time],train
cook_time,How many hours should we cook the three leaf yam? ,eng,,[SL: cook_time],train
cook_time,How many hours will it take for you to cook Rice and Beans for me?,eng,,[SL: cook_time],train
cook_time,How long does it take to cook a mix of beans and potatoes ?,eng,,[SL: cook_time],train
cook_time,when will Agatogo be ready?,eng,,[SL: cook_time],train
cook_time,How long does it take for beef meat to be ready ?,eng,,[SL: cook_time],train
cook_time,how much time do I need to cook beef meat ,eng,,[SL: cook_time],train
cook_time,How long does it take to cook rice?,eng,,[SL: cook_time],train
cook_time,What is the cooking time for cassava?,eng,,[SL: cook_time],train
cook_time,What time I have to wait  to prepare Cororsaa? ,eng,,[SL: cook_time],train
cook_time,How many hours do you need to cook trotters using a gas stove?,eng,,[SL: cook_time],train
cook_time,How long does the grain rice take to cook using a rice cooker? ,eng,,[SL: cook_time],train
cook_time,How long does it take to make cookies,eng,,[SL: cook_time],train
cook_time,How long does beef stew take to be ready?,eng,,[SL: cook_time],train
cook_time,Which food can I cook for less time in the morning?,eng,,[SL: cook_time],train
cook_time,how long will it take to cook dried beans?,eng,,[SL: cook_time],train
cook_time,How many minutes are needed to prepare corn porridge?,eng,,[SL: cook_time],train
cook_time,how long does it take to make rice and fish,eng,,[SL: cook_time],train
cook_time,Do amaXhosa people cook beef for 3 hours?,eng,,[SL: cook_time],train
cook_time,To cook ulusu you need atleast 4 hours,eng,,[SL: cook_time],train
exchange_rate,"how much is a dollar worth in Ethiopian Birr?""",eng,,[SL: exchange_rate],train
exchange_rate,what is the current of one euro to Ethiopian birr,eng,,[SL: exchange_rate],train
exchange_rate,Where can I exchange CFA for cedis ? ,eng,,[SL: exchange_rate],train
exchange_rate,How much is 1 Naira in Togo franc,eng,,[SL: exchange_rate],train
exchange_rate,How much is dollar exchange rate today in Nigeria,eng,,[SL: exchange_rate],train
exchange_rate,how much is the exchange rate between dollar and naira?,eng,,[SL: exchange_rate],train
exchange_rate,How much is $1 in naira today? ,eng,,[SL: exchange_rate],train
exchange_rate,what is the exchange rate of one dollar to naira?,eng,,[SL: exchange_rate],train
exchange_rate,How much dollar do you get for fifty thousand Rwandan francs?,eng,,[SL: exchange_rate],train
exchange_rate,can you exchange 50 dollars in Rwanda Francs for me?,eng,,[SL: exchange_rate],train
exchange_rate,what dollar won in 15,eng,,[SL: exchange_rate],train
exchange_rate,How much is 15 Congolese francs in Dollars ,eng,,[SL: exchange_rate],train
exchange_rate,"What's 1,000,000 Uganda shillings in dollars?",eng,,[SL: exchange_rate],train
exchange_rate,How will I know today's exchange rate from dollars to Uganda shillings?,eng,,[SL: exchange_rate],train
exchange_rate,how much is 45 dollars in Oromian Qarshii?,eng,,[SL: exchange_rate],train
exchange_rate,How many Pulla's make up 100 USDollars? ,eng,,[SL: exchange_rate],train
exchange_rate,What is the rate of the Zimbabwean Dollar to the Zambian Kwacha,eng,,[SL: exchange_rate],train
exchange_rate,how much is a rand in comparison to the dollar,eng,,[SL: exchange_rate],train
exchange_rate,Whats the currency difference between Rands & Euros ,eng,,[SL: exchange_rate],train
exchange_rate,Check the current exchange rate of the British Pound against the US Dollar,eng,,[SL: exchange_rate],train
exchange_rate,How much is a thousand cedis in Canadian dollars?,eng,,[SL: exchange_rate],train
exchange_rate,A dollar is how much francs CFA,eng,,[SL: exchange_rate],train
exchange_rate,How many dollars will I get from R500 after exchange?,eng,,[SL: exchange_rate],train
exchange_rate,How many Rands can I exhange for 1 Naira?,eng,,[SL: exchange_rate],train
exchange_rate,what is Dollar's exchange rate to Naira today? ,eng,,[SL: exchange_rate],train
food_last,How many days is it safe to store Chicken stew in the fridge?,eng,,[SL: food_last],train
food_last,How long can doro wot stay fresh?,eng,,[SL: food_last],train
food_last,Does blended rice seem to spoil faster ?,eng,,[SL: food_last],train
food_last,Can I eat the omelette I made three days ago,eng,,[SL: food_last],train
food_last,When will my okro soup spoil?,eng,,[SL: food_last],train
food_last,How many days do potatoes last before they spoil?,eng,,[SL: food_last],train
food_last,Which day will the rice expire? ,eng,,[SL: food_last],train
food_last,How many months will this yam stay before it starts spoiling?,eng,,[SL: food_last],train
food_last,what date will  this Agashya (passion juice brand) juice expire? ,eng,,[SL: food_last],train
food_last,Does Mitzing drink have an expiration date?,eng,,[SL: food_last],train
food_last,my soy will be rotten after how many days,eng,,[SL: food_last],train
food_last,What 's the expire date for Maize ,eng,,[SL: food_last],train
food_last,How long can onions stay in a refridgelator?,eng,,[SL: food_last],train
food_last,If I put tomatoes in a fridge for a month will they get spoilt?,eng,,[SL: food_last],train
food_last,How long is it until dhaadhan in the freezer becomes useless?,eng,,[SL: food_last],train
food_last,"Between Proton Bakerries bread and Bakers Inn bread, which bread lasts more days before it goes bad?",eng,,[SL: food_last],train
food_last,Does fresh milk get soar in the deep fridge?,eng,,[SL: food_last],train
food_last,When does milk expire after its opened,eng,,[SL: food_last],train
food_last,How long does it take for milk to spoil?,eng,,[SL: food_last],train
food_last,Can cooked beans last for three days?,eng,,[SL: food_last],train
food_last,how long does fresh milk last before it goes bad?,eng,,[SL: food_last],train
food_last,What quantity of salt do I need to prepare Banku?,eng,,[SL: food_last],train
food_last,How long can boiling in the calabash last there?,eng,,[SL: food_last],train
food_last,Do you think the fried chips that I bought at KFC are still fresh to be eaten 5 days later?,eng,,[SL: food_last],train
food_last,Is the milk in the fridge still fresh?,eng,,[SL: food_last],train
freeze_account,Can you stop all transactions to my CBE account?,eng,,[SL: freeze_account],train
freeze_account,why is it saying that my CBE account is frozen?,eng,,[SL: freeze_account],train
freeze_account,Has  the bank frozen my account ?,eng,,[SL: freeze_account],train
freeze_account,Do you want me to close my bank account with you ?,eng,,[SL: freeze_account],train
freeze_account,I need you to close my GT bank account,eng,,[SL: freeze_account],train
freeze_account,I want you to close my bank account,eng,,[SL: freeze_account],train
freeze_account,Block any transactions going on in my FCMB savings account.,eng,,[SL: freeze_account],train
freeze_account,Can you block my Opay account right now?,eng,,[SL: freeze_account],train
freeze_account,Please freeze my BK account.,eng,,[SL: freeze_account],train
freeze_account,show me  to disactivate my mobile account,eng,,[SL: freeze_account],train
freeze_account,What should I do to block my MPSA account ,eng,,[SL: freeze_account],train
freeze_account,Close my FNB account for a shortwhile,eng,,[SL: freeze_account],train
freeze_account,Freeze my Capitec account services immediately.,eng,,[SL: freeze_account],train
freeze_account,How do I freeze my Crdb Bank account?,eng,,[SL: freeze_account],train
freeze_account,Close my Ecobank savings account.,eng,,[SL: freeze_account],train
freeze_account,Don't accept any money withdrawal from my Wave account,eng,,[SL: freeze_account],train
freeze_account,How to Close my account after withdrawal.,eng,,[SL: freeze_account],train
freeze_account,"On my account at Capitec, can you please freeze all the accounts.",eng,,[SL: freeze_account],train
freeze_account,Please shut down my savings account this week.,eng,,[SL: freeze_account],train
freeze_account,"Place a freeze on my account for every transaction more than ₦50,000.",eng,,[SL: freeze_account],train
freeze_account,"Can you freeze my Polaris bank account if any trasaction exceed #100,000 ",eng,,[SL: freeze_account],train
freeze_account,Why was my FINAM account blocked?,eng,,[SL: freeze_account],train
freeze_account,Can I block my account because I lost my ATM card,eng,,[SL: freeze_account],train
freeze_account,l want you to block all transactions in my GTB account.,eng,,[SL: freeze_account],train
freeze_account,Can you freeze my account at BKA,eng,,[SL: freeze_account],train
ingredients_list,list the items required for preparing a Porridge,eng,,[SL: ingredients_list],train
ingredients_list,from which spices is berbere made of?,eng,,[SL: ingredients_list],train
ingredients_list,What are the ingredients for peanut sauce?,eng,,[SL: ingredients_list],train
ingredients_list,What are the ingredients necessary to cook the gboma soup ?,eng,,[SL: ingredients_list],train
ingredients_list,What ingredients do I need to cook Nigerian jollof rice,eng,,[SL: ingredients_list],train
ingredients_list,What is needed to make a cake?,eng,,[SL: ingredients_list],train
ingredients_list,What are the ingredients for white soup?,eng,,[SL: ingredients_list],train
ingredients_list,What are the ingredients for Banga Soup?,eng,,[SL: ingredients_list],train
ingredients_list,what are ingredients in grilled goat meat ?,eng,,[SL: ingredients_list],train
ingredients_list,How are rice and chicken cooked in Rwandan hotels?,eng,,[SL: ingredients_list],train
ingredients_list,tell me the ingredients needed for cooking kasava leaves,eng,,[SL: ingredients_list],train
ingredients_list,what ingredients should we use to prepare chicken?,eng,,[SL: ingredients_list],train
ingredients_list,Can you write for me all the ingredients that are used to cook rice,eng,,[SL: ingredients_list],train
ingredients_list,I kindly want to know the ingredients you used to make these tasty chapatis.,eng,,[SL: ingredients_list],train
ingredients_list,please list contents found in the cumbo?,eng,,[SL: ingredients_list],train
ingredients_list,Tell me the ingredients used to bake bread that are nutritinous.,eng,,[SL: ingredients_list],train
ingredients_list,What things are used to make a wedding cake? ,eng,,[SL: ingredients_list],train
ingredients_list,What do i need to cook grilled chicken ,eng,,[SL: ingredients_list],train
ingredients_list,Give me a list of ingredients for a Sesotho traditional alcoholic beverage.,eng,,[SL: ingredients_list],train
ingredients_list,what ingredients are used by chefs to cook fish soup,eng,,[SL: ingredients_list],train
ingredients_list,what ingredients are needed to make the African sausage?,eng,,[SL: ingredients_list],train
ingredients_list,What do you put into sobolo when preparing it?,eng,,[SL: ingredients_list],train
ingredients_list,What ingredients do I need to cook YASSA ? ,eng,,[SL: ingredients_list],train
ingredients_list,Please teach me how to bake bread using traditional pots.,eng,,[SL: ingredients_list],train
ingredients_list,What contents do you use when making bread?,eng,,[SL: ingredients_list],train
interest_rate,Can I find out the amount of interest I got in my buna bank account?,eng,,[SL: interest_rate],train
interest_rate,what is the saving interest of birhan bank?,eng,,[SL: interest_rate],train
interest_rate,"What interest Orabank takes on a loan of 500,000F",eng,,[SL: interest_rate],train
interest_rate,What is the interest rate for the money on my courrant account,eng,,[SL: interest_rate],train
interest_rate,How much is the interest rate on my GT bank account this year?,eng,,[SL: interest_rate],train
interest_rate,How much interest do you charge for this loan,eng,,[SL: interest_rate],train
interest_rate,Why is my interest rate low?,eng,,[SL: interest_rate],train
interest_rate,How much interest rate can First bank send to my savings account by the end of this month?,eng,,[SL: interest_rate],train
interest_rate,what is the interest rate for  my BK saving account every month ?,eng,,[SL: interest_rate],train
interest_rate,What is the annual interest rate in Umwalimu SACCO?,eng,,[SL: interest_rate],train
interest_rate,"What is the interest rate for my visa card?""",eng,,[SL: interest_rate],train
interest_rate,Why should I use orange money ,eng,,[SL: interest_rate],train
interest_rate,How can I find my intrest rate for my DFCU account?,eng,,[SL: interest_rate],train
interest_rate,Where should I check my interest rate at which I am given a loan from my bank,eng,,[SL: interest_rate],train
interest_rate,can you tell me the best interest ammount banking account from Awash and Oromia Bank for borrowing,eng,,[SL: interest_rate],train
interest_rate,"How much do I receive additionally per month, if I invest 500 US Dollars for 5 months at Cabs Bank? ",eng,,[SL: interest_rate],train
interest_rate,What's the current interest rate in south africa,eng,,[SL: interest_rate],train
interest_rate,What is the current interest rate in South Africa?,eng,,[SL: interest_rate],train
interest_rate,Find information about the interest rate regarding my loan agreement,eng,,[SL: interest_rate],train
interest_rate,what is the interest rate of a car loan with ABSA bank?,eng,,[SL: interest_rate],train
interest_rate,How much interest is on Ecobank loans?,eng,,[SL: interest_rate],train
interest_rate,What is my interest rate for Islamic banks for my savings account?,eng,,[SL: interest_rate],train
interest_rate,How much interest did I acquire since I invested money in 2017?,eng,,[SL: interest_rate],train
interest_rate,How much is your loan interest rate?,eng,,[SL: interest_rate],train
interest_rate,What is the interest rate on Fidelity bank Savings account?,eng,,[SL: interest_rate],train
international_visa,can you check if I need an international visa for a trip to Dubai?,eng,,[SL: international_visa],train
international_visa,is visa required to travel to Kenya from Ethiopia?,eng,,[SL: international_visa],train
international_visa,How much for the Gabon visa ?,eng,,[SL: international_visa],train
international_visa,Do togoleses need a visa to Russia,eng,,[SL: international_visa],train
international_visa,How much does it cost to apply for a visa to England?,eng,,[SL: international_visa],train
international_visa,Do I need a visa to travel to France?,eng,,[SL: international_visa],train
international_visa,Remind me next week to begin the UK visa application for my wife to go put to bed.,eng,,[SL: international_visa],train
international_visa,do i need visa to travel to Ghana,eng,,[SL: international_visa],train
international_visa,"I would like to visit Rwanda, Do Europeans need visa?",eng,,[SL: international_visa],train
international_visa,How do I get a visa to go to Rwanda?,eng,,[SL: international_visa],train
international_visa,which visa doni need to visit paris?,eng,,[SL: international_visa],train
international_visa,Do I need an international visa to visit Mbandaka,eng,,[SL: international_visa],train
international_visa,Do I need a visa from Uganda to UK,eng,,[SL: international_visa],train
international_visa,Do I need to get a travel visa before going to Rwanda?,eng,,[SL: international_visa],train
international_visa,Is a entry permit required to enter Oromia?,eng,,[SL: international_visa],train
international_visa,How to i get a visa visit to Canada from Angola?,eng,,[SL: international_visa],train
international_visa,What kind of a visa do I need to visit the country of Russia for a month? ,eng,,[SL: international_visa],train
international_visa,how much is a visa for Italy,eng,,[SL: international_visa],train
international_visa,How long does it take to get a visa,eng,,[SL: international_visa],train
international_visa,Do I need visa for visiting Kenya?,eng,,[SL: international_visa],train
international_visa,how much is a visa to go to Spain?,eng,,[SL: international_visa],train
international_visa,Do Ghanaian students need a visa to study in Nigeria?,eng,,[SL: international_visa],train
international_visa,how can I get a VISA for the arab countries?,eng,,[SL: international_visa],train
international_visa,Are there required documentation when I travel from South African to Botswana?,eng,,[SL: international_visa],train
international_visa,You need a visa to visit Budapest from Asia.,eng,,[SL: international_visa],train
make_call,Can you call Mr. Kebede for me?,eng,,[SL: make_call],train
make_call,make a call to my mother,eng,,[SL: make_call],train
make_call,Can I call my brother who is in Kpalimé ?,eng,,[SL: make_call],train
make_call,Call our dad because he is looking for you,eng,,[SL: make_call],train
make_call,Please can I use your phone to call my wife,eng,,[SL: make_call],train
make_call,can you call me Musa's restaurant on the phone?,eng,,[SL: make_call],train
make_call,Call my mum on the phone.,eng,,[SL: make_call],train
make_call,Call Okonkwo for me on phone.,eng,,[SL: make_call],train
make_call,Do you know the hotline call number of Rwanda Revenue Authority?,eng,,[SL: make_call],train
make_call,Which number to call if you feel insecure in Kigali?,eng,,[SL: make_call],train
make_call,I took the Yango Taxi to go to Lemba,eng,,[SL: make_call],train
make_call,Call a motorbike for me ,eng,,[SL: make_call],train
make_call,Can you call uncle Ssenkungu?,eng,,[SL: make_call],train
make_call,Did you use my phone to call your mother?,eng,,[SL: make_call],train
make_call,dial ambulance,eng,,[SL: make_call],train
make_call,Call Vimbai using my Buddie number.,eng,,[SL: make_call],train
make_call,Call my wife on my WhatsApp Business Account. ,eng,,[SL: make_call],train
make_call,Call my work phone,eng,,[SL: make_call],train
make_call,Call Boitumelo.,eng,,[SL: make_call],train
make_call,Call john now we have a meetng today,eng,,[SL: make_call],train
make_call,call the house maid,eng,,[SL: make_call],train
make_call,Call Yaa Dufie for me,eng,,[SL: make_call],train
make_call,"Will I have clear answser, when I call ?",eng,,[SL: make_call],train
make_call,Can you please borrow me a phone so that I can call Tina?,eng,,[SL: make_call],train
make_call,Please transfare the landlord R500 from your Absa account.,eng,,[SL: make_call],train
meal_suggestion,What's the best Ethiopian dish to try for an authentic taste of Ethiopian cuisine?,eng,,[SL: meal_suggestion],train
meal_suggestion,recommend me foods I should try when I go to oromia?,eng,,[SL: meal_suggestion],train
meal_suggestion,Do you have something not too heavy to recommend in your menu ?,eng,,[SL: meal_suggestion],train
meal_suggestion,Which specific food can I find in your country,eng,,[SL: meal_suggestion],train
meal_suggestion,can you recommend me food from Maiduguri,eng,,[SL: meal_suggestion],train
meal_suggestion,Can you suggest me the most delicious Hausa meal,eng,,[SL: meal_suggestion],train
meal_suggestion,Suggest for me an affordable meal that  I can eat in this hotel.,eng,,[SL: meal_suggestion],train
meal_suggestion,Give me a meal suggestion from Ntachi Osa,eng,,[SL: meal_suggestion],train
meal_suggestion,What is  your favorite meal in Gisenyi?,eng,,[SL: meal_suggestion],train
meal_suggestion,"suggest me food from congo, please ",eng,,[SL: meal_suggestion],train
meal_suggestion,show me the foods cooked today in the restaurant,eng,,[SL: meal_suggestion],train
meal_suggestion,Can you give me a Baganda meal suggestion today?,eng,,[SL: meal_suggestion],train
meal_suggestion,What did you say you would want us to have for dinner,eng,,[SL: meal_suggestion],train
meal_suggestion,can you advise me to choose the best wallaga food ,eng,,[SL: meal_suggestion],train
meal_suggestion,suggest me the protien rich Among Oromo Cultural Food,eng,,[SL: meal_suggestion],train
meal_suggestion,"Which food can you reccomend, that I eat if I want to lose weight? ",eng,,[SL: meal_suggestion],train
meal_suggestion,What can i cook for Christmas dinner ,eng,,[SL: meal_suggestion],train
meal_suggestion,Which meal is more popular at Signature restaurant?,eng,,[SL: meal_suggestion],train
meal_suggestion,which meal do doctors suggest to eat in the morning?,eng,,[SL: meal_suggestion],train
meal_suggestion,what is the best meal suggestion for a breastfeeding woman?,eng,,[SL: meal_suggestion],train
meal_suggestion,Which food can I prepare with flour?,eng,,[SL: meal_suggestion],train
meal_suggestion,What is the best food to try in a indian restaurant?,eng,,[SL: meal_suggestion],train
meal_suggestion,Can we try new meals at Mai Mai in Johannesburg?,eng,,[SL: meal_suggestion],train
meal_suggestion,Would your family love having sushi for dinner?,eng,,[SL: meal_suggestion],train
meal_suggestion,what are the best dishes to eat at the local restaurants?,eng,,[SL: meal_suggestion],train
min_payment,What did I pay the lowest for service fee?,eng,,[SL: min_payment],train
min_payment,can you provide information on the minimum payment due for my house loan today?,eng,,[SL: min_payment],train
min_payment,Orders SUNU bank to pay the TDE and CEET invoices for this month,eng,,[SL: min_payment],train
min_payment,Which is the minimal amount we can pay by Flooz money,eng,,[SL: min_payment],train
min_payment,Please tell me the minimum I can pay on interest for my water bill?,eng,,[SL: min_payment],train
min_payment,How much is the minimum I can pay on my electricity bill?,eng,,[SL: min_payment],train
min_payment,What's the minimum amount for creating a savings account with Monie Point?,eng,,[SL: min_payment],train
min_payment,how much is the minimum for electricity bill,eng,,[SL: min_payment],train
min_payment,what is the minimum amount I can pay for the car insurance?,eng,,[SL: min_payment],train
min_payment,What bill due for last month?,eng,,[SL: min_payment],train
min_payment,What is the minimum amount I have to pay with my card?,eng,,[SL: min_payment],train
min_payment,Which amount should I save for Ley school's fee ,eng,,[SL: min_payment],train
min_payment,What is the least amount you can pay from my momo account?,eng,,[SL: min_payment],train
min_payment,What is the minimum required payment that I need to make on my visa card right now?,eng,,[SL: min_payment],train
min_payment,What is the minimum payment I will need to make for my credit card?,eng,,[SL: min_payment],train
min_payment,What is the minimum installment i need to pay every month to clear my bill with Teachers Furnitures for the stove i bought in March?,eng,,[SL: min_payment],train
min_payment,What is the cost of the least expensive meal at Gochi-Gochi,eng,,[SL: min_payment],train
min_payment,what is the minimum payment,eng,,[SL: min_payment],train
min_payment,Whats the minimum payment for my water bill,eng,,[SL: min_payment],train
min_payment,Show the minimum payment for my electricity bill this year,eng,,[SL: min_payment],train
min_payment,what is the least amount I can spend on a Samsung phone?,eng,,[SL: min_payment],train
min_payment,What is the least amount I can pay for a DSTV subscription?,eng,,[SL: min_payment],train
min_payment,Can you please check the cheapest way to buy electricity in South Africa?,eng,,[SL: min_payment],train
min_payment,What is the lowest rate for that funeral cover?,eng,,[SL: min_payment],train
min_payment,"set-up a monthly payment of my cooperative loan, please ",eng,,[SL: min_payment],train
pay_bill,i want pay my childeren school pay in Abyssinia bank. Can you guide me through the payment process?,eng,,[SL: pay_bill],train
pay_bill,Can i pay my electric bill with my phone?,eng,,[SL: pay_bill],train
pay_bill,Check my Flooz account to see if we could pay the TDE bill!,eng,,[SL: pay_bill],train
pay_bill,Can I pay electricity bill by Tmoney,eng,,[SL: pay_bill],train
pay_bill,where can i pay my electricity bill?,eng,,[SL: pay_bill],train
pay_bill,Can I pay my electri bill in your bank,eng,,[SL: pay_bill],train
pay_bill,Pay that electricity bill from my Union Bank current account.,eng,,[SL: pay_bill],train
pay_bill,Pay my Zoomilon bill from my AirtelTigo Money account.,eng,,[SL: pay_bill],train
pay_bill,Kindly help me to clear a water bill via BK. Could you help me to pay a water bill via Bank of Kigali?,eng,,[SL: pay_bill],train
pay_bill,Can you help me pay steemer bill?,eng,,[SL: pay_bill],train
pay_bill,I want to pay for my credit card,eng,,[SL: pay_bill],train
pay_bill,I paid my water bill to Regideso ,eng,,[SL: pay_bill],train
pay_bill,Can I pay my electricity bill with my phone?,eng,,[SL: pay_bill],train
pay_bill,Can I pay my water bills through MTN MoMo?,eng,,[SL: pay_bill],train
pay_bill,utilize my oromia bank account to cover my electric expenses.,eng,,[SL: pay_bill],train
pay_bill,Use my Ecocash to pay for the subscription for this month from Edgars amounting 73 dollars. ,eng,,[SL: pay_bill],train
pay_bill,Use the money I left on the table to settle my bank overdraft,eng,,[SL: pay_bill],train
pay_bill,pay for the petrol,eng,,[SL: pay_bill],train
pay_bill,How much is the electricity bill?,eng,,[SL: pay_bill],train
pay_bill,Confirm my water bill payment,eng,,[SL: pay_bill],train
pay_bill,Transfer five hundred shillings to tanesco for electricity bill,eng,,[SL: pay_bill],train
pay_bill,"When my DSTV subscription ends, renew it for me",eng,,[SL: pay_bill],train
pay_bill,do foreigners have to pay taxes?,eng,,[SL: pay_bill],train
pay_bill,"Please arrange my cell contract debit order,",eng,,[SL: pay_bill],train
pay_bill,Is it possible to use Capitec to pay for my DSTV?,eng,,[SL: pay_bill],train
pin_change,provide step-by-step instructions to me on changing the PIN for my COMMERCIAL BANK OF ETHIOPIA account.,eng,,[SL: pin_change],train
pin_change,what should I do to change my Abyssinian bank account password?,eng,,[SL: pin_change],train
pin_change,How do I change my bank account pin code?,eng,,[SL: pin_change],train
pin_change,Where can I change my account's password ?,eng,,[SL: pin_change],train
