intent,text,domain,spans,logical_form,split
text,let sal know by text i will be attending,clinc,,[SL: text],train
text,i have to have a text sent,clinc,,[SL: text],train
text,text sal and tell them hi,clinc,,[SL: text],train
text,i need sal to be texted and say i'll be there,clinc,,[SL: text],train
text,please send ann a text and tell her i will be home in 20 minutes,clinc,,[SL: text],train
text,please send a text to phil and ask him if he wants to play golf this weekend,clinc,,[SL: text],train
text,send bill a text for me and tell him i will be 30 minutes late,clinc,,[SL: text],train
text,send a text to ashley and ask her what she wants to do for supper,clinc,,[SL: text],train
text,send amy a text for me and tell her i need to meet,clinc,,[SL: text],train
text,i want to send a text message to,clinc,,[SL: text],train
text,create a text message to,clinc,,[SL: text],train
text,communicate via text to,clinc,,[SL: text],train
text,send text message to,clinc,,[SL: text],train
text,send a text message for me,clinc,,[SL: text],train
text,please send a text message to natalie for me,clinc,,[SL: text],train
text,i want to text natalie,clinc,,[SL: text],train
text,i want you to send a text message for me,clinc,,[SL: text],train
text,send a message to natalie in the form of a text,clinc,,[SL: text],train
text,message mom where are you,clinc,,[SL: text],train
text,compose a text to mom i'll talk to you later,clinc,,[SL: text],train
text,send mom a message i'll talk to you later,clinc,,[SL: text],train
time,"what time is it in punta gorda, florida",clinc,,[SL: time],train
time,"what time is it in glenwood springs, co",clinc,,[SL: time],train
time,"what time is it in fredericksburg, tx",clinc,,[SL: time],train
time,"what time is it in las vegas, nv",clinc,,[SL: time],train
time,"what time is it in houston, tx",clinc,,[SL: time],train
time,i need to know the current time in the central timezone,clinc,,[SL: time],train
time,would you tell me the current time in the eastern timezone,clinc,,[SL: time],train
time,let me know the current time in the central timezone,clinc,,[SL: time],train
time,tell me what time it is in the central timezone,clinc,,[SL: time],train
time,i am needing to know the current time in the eastern timezone,clinc,,[SL: time],train
time,what is the time right now in the hst timezone,clinc,,[SL: time],train
time,can you tell me the current time,clinc,,[SL: time],train
time,what is the current time in cst,clinc,,[SL: time],train
time,i need to know what time it is in florida,clinc,,[SL: time],train
time,what is the time right now,clinc,,[SL: time],train
time,"in the mst time zone, what time is it right now",clinc,,[SL: time],train
time,tell me what time it is right now,clinc,,[SL: time],train
time,can you tell me the current time in the pacific timezone,clinc,,[SL: time],train
time,look up the time in california,clinc,,[SL: time],train
time,what is the current est time,clinc,,[SL: time],train
time,can you tell me what time it is please,clinc,,[SL: time],train
time,what time is it getting to be,clinc,,[SL: time],train
time,what time do you have on your watch,clinc,,[SL: time],train
time,what time would it be in rome right now,clinc,,[SL: time],train
time,what's the time in london,clinc,,[SL: time],train
time,what's the time set to in florida right now,clinc,,[SL: time],train
time,what time is it currently in istanbul,clinc,,[SL: time],train
time,what time is it right now in paris,clinc,,[SL: time],train
time,what's the time right now,clinc,,[SL: time],train
time,"current time, please",clinc,,[SL: time],train
time,would you mind telling me the time,clinc,,[SL: time],train
time,can you give me the time,clinc,,[SL: time],train
time,please let me know what time it is,clinc,,[SL: time],train
time,what is the exact time right now in the hawaii time zone,clinc,,[SL: time],train
time,what is the time,clinc,,[SL: time],train
time,what is the time right now in the peruvian time zone,clinc,,[SL: time],train
time,what is the exact time,clinc,,[SL: time],train
time,what time is it exactly in the new zealand time zone,clinc,,[SL: time],train
time,what is the exact time in the ist time zone,clinc,,[SL: time],train
time,what is the time in the utc timezone,clinc,,[SL: time],train
time,what time is it exactly,clinc,,[SL: time],train
time,what is the time now,clinc,,[SL: time],train
time,what time is it in russia,clinc,,[SL: time],train
time,what time is it,clinc,,[SL: time],train
time,"what is the time in sydney, australia",clinc,,[SL: time],train
time,what time is it in honolulu,clinc,,[SL: time],train
time,what's the current time in greenwhich,clinc,,[SL: time],train
time,what's the current time in est,clinc,,[SL: time],train
time,what time is it on the pacific coast right now,clinc,,[SL: time],train
time,"given my time, what time is it in mst",clinc,,[SL: time],train
timezone,timezone of cuba,clinc,,[SL: timezone],train
timezone,what is the time zone of france,clinc,,[SL: timezone],train
timezone,french time zone,clinc,,[SL: timezone],train
timezone,which timezone is colombia,clinc,,[SL: timezone],train
timezone,time zone in france,clinc,,[SL: timezone],train
timezone,do you know what timezone italy is in,clinc,,[SL: timezone],train
timezone,italy's timezone is what,clinc,,[SL: timezone],train
timezone,the timezone of italy is what,clinc,,[SL: timezone],train
timezone,italy is in what timezone,clinc,,[SL: timezone],train
timezone,for italy what timezone is it in,clinc,,[SL: timezone],train
timezone,i wanna know what timezone spain is in,clinc,,[SL: timezone],train
timezone,what timezone is japan in,clinc,,[SL: timezone],train
timezone,what timezone is philadelphia in,clinc,,[SL: timezone],train
timezone,what timezone is china in,clinc,,[SL: timezone],train
timezone,what timezone is scotland in,clinc,,[SL: timezone],train
timezone,i need to know what timezone ireland is in,clinc,,[SL: timezone],train
timezone,what timezone is sweden in,clinc,,[SL: timezone],train
timezone,what timezone is phoenix in,clinc,,[SL: timezone],train
timezone,what timezone is dallas in,clinc,,[SL: timezone],train
timezone,tell me what timezone finland is in,clinc,,[SL: timezone],train
timezone,what timezone is canada in,clinc,,[SL: timezone],train
timezone,tell me the timezone that spain is in,clinc,,[SL: timezone],train
timezone,what timezone is detroit in,clinc,,[SL: timezone],train
timezone,what timezone is russia in,clinc,,[SL: timezone],train
timezone,what's the time zone in miami,clinc,,[SL: timezone],train
timezone,time zone in miami is what like,clinc,,[SL: timezone],train
timezone,how is miami time zone like,clinc,,[SL: timezone],train
timezone,time zone in miami is like what,clinc,,[SL: timezone],train
timezone,miami time zone is what,clinc,,[SL: timezone],train
timezone,what's the current timezone in barcelona,clinc,,[SL: timezone],train
timezone,can you tell me the timezone in san francisco,clinc,,[SL: timezone],train
timezone,"in paris, what's the timezone",clinc,,[SL: timezone],train
timezone,what's the timezone for london,clinc,,[SL: timezone],train
timezone,what timezone does lisbon have,clinc,,[SL: timezone],train
timezone,in what timezone is nigeria,clinc,,[SL: timezone],train
timezone,which timezone is england in,clinc,,[SL: timezone],train
timezone,can you tell me which timezone is cambodia in,clinc,,[SL: timezone],train
timezone,in which timezone is jamaica,clinc,,[SL: timezone],train
timezone,what timezone is viet nam in,clinc,,[SL: timezone],train
timezone,what's the timezone for brasilia,clinc,,[SL: timezone],train
timezone,which timezone is buenos aires in,clinc,,[SL: timezone],train
timezone,what timezone is lima in,clinc,,[SL: timezone],train
timezone,what's chicago's time zone,clinc,,[SL: timezone],train
timezone,what is the timezone for quito,clinc,,[SL: timezone],train
timezone,what timezone is chicago in,clinc,,[SL: timezone],train
timezone,what timezone is boise in,clinc,,[SL: timezone],train
timezone,what timezone is miami in,clinc,,[SL: timezone],train
timezone,whats the timezone for modesto,clinc,,[SL: timezone],train
timezone,what timezone is sacromento in,clinc,,[SL: timezone],train
timezone,whats the timezone for san fransico,clinc,,[SL: timezone],train
transactions,before i make my mastercard payment can you tell me what i've recently charged on it,clinc,,[SL: transactions],train
transactions,please tell me all of my recent transactions,clinc,,[SL: transactions],train
transactions,i want to pay my amazon credit card but i need to know the last few transactions,clinc,,[SL: transactions],train
transactions,before i pay my walmart credit card did i make any purchases using it recently,clinc,,[SL: transactions],train
transactions,i need to know all the recent transactions i've made,clinc,,[SL: transactions],train
transactions,please tell me all the transactions i've made recently,clinc,,[SL: transactions],train
transactions,what are the last ten transactions i've made,clinc,,[SL: transactions],train
transactions,"before i pay my capital one, what are the most recent transactions i've made",clinc,,[SL: transactions],train
transactions,tell me the most recent charges on my chase credit card before i pay the bill,clinc,,[SL: transactions],train
transactions,read off to me the last five transactions i've made,clinc,,[SL: transactions],train
transactions,what transactions have i made on liquor in the past month,clinc,,[SL: transactions],train
transactions,i'd like to see last week's atm transactions,clinc,,[SL: transactions],train
transactions,show me the transactions from costco yesterday,clinc,,[SL: transactions],train
transactions,i need to know something about my latest transaction,clinc,,[SL: transactions],train
transactions,can you check on a transaction for me,clinc,,[SL: transactions],train
transactions,i need some information on a recent transaction,clinc,,[SL: transactions],train
transactions,i need a recent transaction looked into,clinc,,[SL: transactions],train
transactions,can you let me know my latest transactions,clinc,,[SL: transactions],train
transactions,what was the last thing i purchased,clinc,,[SL: transactions],train
transactions,what did i buy last,clinc,,[SL: transactions],train
transactions,how much did my last purchase cost,clinc,,[SL: transactions],train
transactions,how expensive was my most recent transaction,clinc,,[SL: transactions],train
transactions,when was my most recent transaction,clinc,,[SL: transactions],train
transactions,show me the transactions made on my business card for supplies last quarter,clinc,,[SL: transactions],train
transactions,may i get all of the food transactions that were made last month,clinc,,[SL: transactions],train
transactions,can you show me the transactions that were made last night at the restaurant,clinc,,[SL: transactions],train
transactions,what transactions did i make yesterday at the flea market,clinc,,[SL: transactions],train
transactions,please show me what transactions i made on the first of this month,clinc,,[SL: transactions],train
transactions,please tell me my in-person transactions for the last three days using my debit card,clinc,,[SL: transactions],train
transactions,please give me my last ten debit card transactions in the month of december,clinc,,[SL: transactions],train
transactions,what were my last five transactions on my visa card,clinc,,[SL: transactions],train
transactions,i would like to hear all transactions made on my amex for the last ten days,clinc,,[SL: transactions],train
transactions,can you list all of my online transactions for the month of january,clinc,,[SL: transactions],train
transactions,show me my transactions on groceries,clinc,,[SL: transactions],train
transactions,show me my transactions on tacobell,clinc,,[SL: transactions],train
transactions,show me my transactions on make up at sephora,clinc,,[SL: transactions],train
transactions,show me my transactions on mcdonalds,clinc,,[SL: transactions],train
transactions,show me my transactions on clothes at macys,clinc,,[SL: transactions],train
transactions,let me see the list of tranaction on my discovery credit card,clinc,,[SL: transactions],train
transactions,let me know the list of transaction on my first hawaiian bank,clinc,,[SL: transactions],train
transactions,i want to see the list of transaction on my bank of hawaii,clinc,,[SL: transactions],train
transactions,list me my recent transaction,clinc,,[SL: transactions],train
transactions,what are my recent transaction,clinc,,[SL: transactions],train
transactions,please show me my recent transaction,clinc,,[SL: transactions],train
transactions,i want to see my recent transaction,clinc,,[SL: transactions],train
transactions,let me check my transaction for first bank card,clinc,,[SL: transactions],train
transactions,let me check my transaction on my citi card,clinc,,[SL: transactions],train
transactions,show me my recent transactoin,clinc,,[SL: transactions],train
transactions,on my card what have been my recent purchases,clinc,,[SL: transactions],train
transactions,pull up my recent transactions on my mastercard,clinc,,[SL: transactions],train
transfer,i need $20000 transferred from my savings to my checking,clinc,,[SL: transfer],train
transfer,complete a transaction from savings to checking of $20000,clinc,,[SL: transfer],train
transfer,transfer $20000 from my savings account to checking account,clinc,,[SL: transfer],train
transfer,take $20000 from savings and put it in checking,clinc,,[SL: transfer],train
transfer,put $20000 into my checking account from my savings account,clinc,,[SL: transfer],train
transfer,send 100 dollars between bank of the west and bank of america acccounts,clinc,,[SL: transfer],train
transfer,send 50 dollars between bank of america and chase accounts,clinc,,[SL: transfer],train
transfer,send 2000 dollars between chase and rabobank accounts,clinc,,[SL: transfer],train
transfer,send 1200 dollars between usaa and navy federal accounts,clinc,,[SL: transfer],train
transfer,send 400 dollars between city bank and usaa accounts,clinc,,[SL: transfer],train
transfer,take $40 and transfer it to account a from b,clinc,,[SL: transfer],train
transfer,transfer $40 from account a to b,clinc,,[SL: transfer],train
transfer,move $40 from account b to account a,clinc,,[SL: transfer],train
transfer,put $40 from account a to b,clinc,,[SL: transfer],train
transfer,take $40 from account a and transfer it to account b,clinc,,[SL: transfer],train
transfer,i need to transfer from this account to that one,clinc,,[SL: transfer],train
transfer,need to transfer from one account to my other one,clinc,,[SL: transfer],train
transfer,i would like to transfer from one account to my second one,clinc,,[SL: transfer],train
transfer,i need to transfer from one account to my second one,clinc,,[SL: transfer],train
transfer,i have to transfer from one account to my other one,clinc,,[SL: transfer],train
transfer,send fifty dollars from me to carrie,clinc,,[SL: transfer],train
transfer,transfer sixty dollars to dad from my biggest accnt,clinc,,[SL: transfer],train
transfer,send over a hundred dollars from huntington into saving,clinc,,[SL: transfer],train
transfer,move 57 dollars from saving into mom,clinc,,[SL: transfer],train
transfer,transfer two hundred dollars between my portfolio and my money market account,clinc,,[SL: transfer],train
transfer,i need to transfer ten dollars from my bank of america account to my capital one account,clinc,,[SL: transfer],train
transfer,go ahead and send ten dollars from bank of america to capital one,clinc,,[SL: transfer],train
transfer,i must transfer ten dollars from my bank of america account to my capital one account,clinc,,[SL: transfer],train
transfer,i got to transfer ten dollars from my bank of america account to my capital one account,clinc,,[SL: transfer],train
transfer,i want you to send ten dollars from bank of america to capital one,clinc,,[SL: transfer],train
transfer,i need you to send ten dollars from bank of america to capital one,clinc,,[SL: transfer],train
transfer,i have to transfer ten dollars from my bank of america account to my capital one account,clinc,,[SL: transfer],train
transfer,send ten dollars from bank of america to capital one,clinc,,[SL: transfer],train
transfer,please send ten dollars from bank of america to capital one,clinc,,[SL: transfer],train
transfer,make a transfer of $200 from my savings account to my checking account,clinc,,[SL: transfer],train
transfer,please transfer $250 from checking to savings,clinc,,[SL: transfer],train
transfer,transfer $500 from my checking to my savings,clinc,,[SL: transfer],train
transfer,please transfer $100 from my checking to my savings account,clinc,,[SL: transfer],train
transfer,transfer $500 from my money market savings account to my checking account,clinc,,[SL: transfer],train
transfer,send money from one account to another,clinc,,[SL: transfer],train
transfer,transfer 200 dollars from paypal to savings,clinc,,[SL: transfer],train
transfer,transfer $10 from checking to savings,clinc,,[SL: transfer],train
transfer,send $100 from paypal to my bank,clinc,,[SL: transfer],train
transfer,please transfer 100 dollars between my amazon payments and savings accounts,clinc,,[SL: transfer],train
transfer,i would like to make a transfer,clinc,,[SL: transfer],train
transfer,i want to transfer funds between accounts,clinc,,[SL: transfer],train
transfer,send over 50 dollars between my shared and not shared accounts,clinc,,[SL: transfer],train
transfer,whats the quickest way to money from one account to another,clinc,,[SL: transfer],train
transfer,what is the process to move money from one account to another,clinc,,[SL: transfer],train
transfer,i need you to send 500 dollars from my high tier account to my regular checking account,clinc,,[SL: transfer],train
translate,what expression would i use to say i love you if i were an italian,clinc,,[SL: translate],train
translate,"can you tell me how to say 'i do not speak much spanish', in spanish",clinc,,[SL: translate],train
translate,"what is the equivalent of, 'life is good' in french",clinc,,[SL: translate],train
translate,"tell me how to say, 'it is a beautiful morning' in italian",clinc,,[SL: translate],train
translate,"if i were mongolian, how would i say that i am a tourist",clinc,,[SL: translate],train
translate,how do i say 'hotel' in finnish,clinc,,[SL: translate],train
translate,"i need you to translate the sentence, 'we will be there soon' into portuguese",clinc,,[SL: translate],train
translate,please tell me how to ask for a taxi in french,clinc,,[SL: translate],train
translate,"can you tell me how i would say, 'more bread please' in french",clinc,,[SL: translate],train
translate,what is the correct way to say 'i am a visitor' in french,clinc,,[SL: translate],train
translate,"how would i say, 'i don't know the answer' in spanish",clinc,,[SL: translate],train
translate,i would like to know the proper way to greet an adult in portuguese,clinc,,[SL: translate],train
translate,what words would i use to tell someone i am lost if i were japanese,clinc,,[SL: translate],train
translate,how would i say thank you if i were russian,clinc,,[SL: translate],train
translate,can you tell me how i would normally say thank you as a french person,clinc,,[SL: translate],train
translate,i would like to know how to say hello in french,clinc,,[SL: translate],train
translate,if i were english how would i say subway,clinc,,[SL: translate],train
translate,i would i say subway if i were english,clinc,,[SL: translate],train
translate,how do you say hi in french,clinc,,[SL: translate],train
translate,in england how do they say subway,clinc,,[SL: translate],train
translate,translate hello in french,clinc,,[SL: translate],train
translate,how is hello said in french,clinc,,[SL: translate],train
translate,what do you call a subway if you were english,clinc,,[SL: translate],train
translate,how would i say if i were english subway,clinc,,[SL: translate],train
translate,how should i say hello in french,clinc,,[SL: translate],train
translate,how could i say twin in chinese,clinc,,[SL: translate],train
translate,how can i say not now in spanish,clinc,,[SL: translate],train
translate,what do spanish people say for the word cow,clinc,,[SL: translate],train
translate,translate hello to english,clinc,,[SL: translate],train
translate,how do you say goodbye in spanish,clinc,,[SL: translate],train
translate,how would i say love in french,clinc,,[SL: translate],train
translate,could you translate atm machine into english,clinc,,[SL: translate],train
translate,please translate grocery into french for me,clinc,,[SL: translate],train
translate,how do germans say goodnight,clinc,,[SL: translate],train
translate,tell me how the russians say notebook,clinc,,[SL: translate],train
translate,how do vietnameses people say hello,clinc,,[SL: translate],train
translate,how do i say thank you in japanese,clinc,,[SL: translate],train
translate,what is latin for i love you,clinc,,[SL: translate],train
translate,how can i thank somebody in italian,clinc,,[SL: translate],train
translate,how do i say you're welcome in chinese,clinc,,[SL: translate],train
translate,translate hello english to french,clinc,,[SL: translate],train
translate,what is hello in french,clinc,,[SL: translate],train
translate,what phrase means goodbye in hawaii,clinc,,[SL: translate],train
translate,what spanish word means hello,clinc,,[SL: translate],train
translate,translate hello to french,clinc,,[SL: translate],train
translate,translate english to french hello,clinc,,[SL: translate],train
translate,what is the word for hello spanish,clinc,,[SL: translate],train
translate,how do they say goodbye in hawaii,clinc,,[SL: translate],train
translate,what's local slang for goodbye in hawaii,clinc,,[SL: translate],train
translate,how do you say hello in french,clinc,,[SL: translate],train
travel_notification,im going to be in canada from august 10th until august 12th,clinc,,[SL: travel_notification],train
travel_notification,im going to be in slovakia from january 16th until january 19th,clinc,,[SL: travel_notification],train
travel_notification,im going to be in paraguay from january 7th until january 10th,clinc,,[SL: travel_notification],train
travel_notification,i'm going to be in thailand from october 15th until october 23rd,clinc,,[SL: travel_notification],train
travel_notification,im going to be in jamaica from october 4th until october 8th,clinc,,[SL: travel_notification],train
travel_notification,my bank needs to know i am going to be out of the country,clinc,,[SL: travel_notification],train
travel_notification,i am going out of country and my bank needs to be notified,clinc,,[SL: travel_notification],train
travel_notification,i need to inform the bank i am going out of country,clinc,,[SL: travel_notification],train
travel_notification,i am going out of country and need to inform my bank,clinc,,[SL: travel_notification],train
travel_notification,tell the bank i'm traveling between denver and la,clinc,,[SL: travel_notification],train
travel_notification,tell my bank i am traveling out of country,clinc,,[SL: travel_notification],train
travel_notification,i'm driving from la to denver and need my bank notified,clinc,,[SL: travel_notification],train
travel_notification,notify my bank i am travailing from denver to la,clinc,,[SL: travel_notification],train
travel_notification,i'm traveling between denver and la so tell my bank,clinc,,[SL: travel_notification],train
travel_notification,i need to let my bank know i am traveling to la,clinc,,[SL: travel_notification],train
travel_notification,i need to let my bank know i am traveling to detroit,clinc,,[SL: travel_notification],train
travel_notification,i need to let my bank know i am traveling to new york,clinc,,[SL: travel_notification],train
travel_notification,i need to let my bank know i am traveling to chicago,clinc,,[SL: travel_notification],train
travel_notification,i need to let my bank know i am traveling to paris,clinc,,[SL: travel_notification],train
travel_notification,"i will be traveling to rome from february 1 to march 1, please make this aware to my bank",clinc,,[SL: travel_notification],train
travel_notification,inform my bank that i will be in rome from february 1 to march 1,clinc,,[SL: travel_notification],train
travel_notification,please let my bank know that i will be in rome from february 1 to march 1,clinc,,[SL: travel_notification],train
travel_notification,mark down that i will be in rome from february 1 to march 1 and notify my bank,clinc,,[SL: travel_notification],train
travel_notification,notify my bank that i will be in rome from february 1 to march 1,clinc,,[SL: travel_notification],train
travel_notification,i need to let my bank know that i'll be travelling internationally,clinc,,[SL: travel_notification],train
travel_notification,can you tell my bank that i'll be travelling internationally soon,clinc,,[SL: travel_notification],train
travel_notification,i'll soon be travelling internationally; could you let my bank know,clinc,,[SL: travel_notification],train
travel_notification,"i'll be out of the country soon, and want to notify my bank",clinc,,[SL: travel_notification],train
travel_notification,i'm going out of the country and need to notify my bank,clinc,,[SL: travel_notification],train
travel_notification,tell my bank that i'm going to france,clinc,,[SL: travel_notification],train
travel_notification,tell my bank that i'll be in canada this weekend,clinc,,[SL: travel_notification],train
travel_notification,let my bank know that i'm traveling to prague,clinc,,[SL: travel_notification],train
travel_notification,"let my bank know that i'll be in moscow, russia",clinc,,[SL: travel_notification],train
travel_notification,inform my bank that i'll be going to europe,clinc,,[SL: travel_notification],train
travel_notification,i'm traveling to paris soon and want to inform my bank,clinc,,[SL: travel_notification],train
travel_notification,i'm traveling to fresnosoon and want to inform my bank,clinc,,[SL: travel_notification],train
travel_notification,i'm traveling to london soon and want to inform my bank,clinc,,[SL: travel_notification],train
travel_notification,i'm traveling to ca soon and want to inform my bank,clinc,,[SL: travel_notification],train
travel_notification,i'm traveling tony soon and want to inform my bank,clinc,,[SL: travel_notification],train
travel_notification,i've let me bank know that i'm visiting south america from may to october,clinc,,[SL: travel_notification],train
travel_notification,i've notified my bank that i'm in mexico from august 1 to august 5,clinc,,[SL: travel_notification],train
travel_notification,i let my bank know that i'm traveling to greece from march to april,clinc,,[SL: travel_notification],train
travel_notification,i've told my financial institution that i'm in africa from august 6 to december 5,clinc,,[SL: travel_notification],train
travel_notification,call the bank and tell them i will be in france on the 16th until the 26th,clinc,,[SL: travel_notification],train
travel_notification,notify my bank i'll be in rome from the 1st to the 17th,clinc,,[SL: travel_notification],train
travel_notification,tell my bank i'll be in jamaica from the 4th to the 11th,clinc,,[SL: travel_notification],train
travel_notification,please tell my bank i will be in israel from the 6th to the 23rd,clinc,,[SL: travel_notification],train
travel_notification,alert the bank that i am traveling to tokyo on the 7th until the 21st,clinc,,[SL: travel_notification],train
travel_notification,i'm traveling to denmark soon and want to inform my bank,clinc,,[SL: travel_notification],train
travel_notification,alert my bank and let them know that i'm travelling to switzerland,clinc,,[SL: travel_notification],train
travel_suggestion,can you give me some suggestions to go site seeing when i get there,clinc,,[SL: travel_suggestion],train
travel_suggestion,can you get me any recommendations for the place i'm traveling to,clinc,,[SL: travel_suggestion],train
travel_suggestion,please suggest some fun tourist activities in tokyo,clinc,,[SL: travel_suggestion],train
travel_suggestion,i need help with some fun tourist things to do in tokyo,clinc,,[SL: travel_suggestion],train
travel_suggestion,could you tell me what fun tourist things i could do in tokyo,clinc,,[SL: travel_suggestion],train
travel_suggestion,what should i do for fun in tokyo,clinc,,[SL: travel_suggestion],train
travel_suggestion,what do tourists do in tokyo,clinc,,[SL: travel_suggestion],train
travel_suggestion,what sites are there to see when in evans,clinc,,[SL: travel_suggestion],train
travel_suggestion,what can i do in evans,clinc,,[SL: travel_suggestion],train
travel_suggestion,name some things i should do while in evans,clinc,,[SL: travel_suggestion],train
travel_suggestion,"if i go to evans, what should i do",clinc,,[SL: travel_suggestion],train
travel_suggestion,what is there to do in evans,clinc,,[SL: travel_suggestion],train
travel_suggestion,what can i do in new orleans for fun,clinc,,[SL: travel_suggestion],train
travel_suggestion,what do you recommend to do in vegas,clinc,,[SL: travel_suggestion],train
travel_suggestion,is there anything fun to do in berlin,clinc,,[SL: travel_suggestion],train
travel_suggestion,find something fun for me to do in dallas,clinc,,[SL: travel_suggestion],train
travel_suggestion,what's fun to do in thailand,clinc,,[SL: travel_suggestion],train
travel_suggestion,where should i book my next trip,clinc,,[SL: travel_suggestion],train
travel_suggestion,what are some hot travel destinations,clinc,,[SL: travel_suggestion],train
travel_suggestion,what's a good place to travel to,clinc,,[SL: travel_suggestion],train
travel_suggestion,where should i travel to next,clinc,,[SL: travel_suggestion],train
travel_suggestion,what's the best place to travel to this time of year,clinc,,[SL: travel_suggestion],train
travel_suggestion,"when visiting chicago, what things can i do there",clinc,,[SL: travel_suggestion],train
travel_suggestion,what are some good restaurants in chicago,clinc,,[SL: travel_suggestion],train
travel_suggestion,what are some activities to do in chicago,clinc,,[SL: travel_suggestion],train
travel_suggestion,"when travelling in chicago, what kinds of attractions should i see",clinc,,[SL: travel_suggestion],train
travel_suggestion,what kind of entertainment is available in chicago,clinc,,[SL: travel_suggestion],train
travel_suggestion,show me some things to do in gatlinburg,clinc,,[SL: travel_suggestion],train
travel_suggestion,what are the main attractions in gatlinburg,clinc,,[SL: travel_suggestion],train
travel_suggestion,name the five star attractions in gatlinburg,clinc,,[SL: travel_suggestion],train
travel_suggestion,what are some of the attractions in gatlinburg,clinc,,[SL: travel_suggestion],train
travel_suggestion,what are the most popular attractions in gatlinburg,clinc,,[SL: travel_suggestion],train
travel_suggestion,where should i spend my time off,clinc,,[SL: travel_suggestion],train
travel_suggestion,give me some awesome travel destinations,clinc,,[SL: travel_suggestion],train
travel_suggestion,what's the best place to just get away from it all,clinc,,[SL: travel_suggestion],train
travel_suggestion,what are some tourist sites to see in ann arbor,clinc,,[SL: travel_suggestion],train
travel_suggestion,name some tourist things to do in chicago,clinc,,[SL: travel_suggestion],train
travel_suggestion,"in austin, what are some tourist things to do",clinc,,[SL: travel_suggestion],train
travel_suggestion,name some tourist things to do in seattle,clinc,,[SL: travel_suggestion],train
travel_suggestion,"what are some fun, tourist sites to see in nyc",clinc,,[SL: travel_suggestion],train
travel_suggestion,what experiences does kentucky offer,clinc,,[SL: travel_suggestion],train
travel_suggestion,what's something interesting to do kentucky,clinc,,[SL: travel_suggestion],train
travel_suggestion,what things are there to do in kentucky,clinc,,[SL: travel_suggestion],train
travel_suggestion,what could i do for fun in kentucky,clinc,,[SL: travel_suggestion],train
travel_suggestion,what does kentucky have to offer for things to do,clinc,,[SL: travel_suggestion],train
travel_suggestion,what are the big tourist sites in sweden,clinc,,[SL: travel_suggestion],train
travel_suggestion,what are some fun things to do in sweden,clinc,,[SL: travel_suggestion],train
travel_suggestion,can you tell me about the best tourist attractions in sweden,clinc,,[SL: travel_suggestion],train
travel_suggestion,what are some of sweden's best sights,clinc,,[SL: travel_suggestion],train
travel_suggestion,what can i do in nashville,clinc,,[SL: travel_suggestion],train
update_playlist,insert what i am listening to into my jazz playlist,clinc,,[SL: update_playlist],train
update_playlist,add this tune to my jazz playlist,clinc,,[SL: update_playlist],train
update_playlist,can you add this song to my jazz playlist,clinc,,[SL: update_playlist],train
update_playlist,please add this song to my jazz playlist,clinc,,[SL: update_playlist],train
update_playlist,add this song to my jazz playlist,clinc,,[SL: update_playlist],train
update_playlist,add creep by radio head to the playlist,clinc,,[SL: update_playlist],train
update_playlist,please add someday by the strokes to my playlist,clinc,,[SL: update_playlist],train
update_playlist,include smooth operator by sade in my playlist,clinc,,[SL: update_playlist],train
update_playlist,can you put smooth operator by sade on my playlist,clinc,,[SL: update_playlist],train
update_playlist,add to my playlist smooth operator by sade,clinc,,[SL: update_playlist],train
update_playlist,append my playlist with smooth operator by sade,clinc,,[SL: update_playlist],train
update_playlist,put smooth operator by sade on my playlist,clinc,,[SL: update_playlist],train
update_playlist,could you put broken by evanescense to my playlist,clinc,,[SL: update_playlist],train
update_playlist,what did you add to my playlist - broken by evanescence,clinc,,[SL: update_playlist],train
update_playlist,add the next song to my playlist - broken by evanescence,clinc,,[SL: update_playlist],train
update_playlist,could you insert broken by evanescence to my music,clinc,,[SL: update_playlist],train
update_playlist,add broken by evanescence to my playlist,clinc,,[SL: update_playlist],train
update_playlist,favorite what's currently playing on my playlist,clinc,,[SL: update_playlist],train
update_playlist,add the current song to my favorite playlist,clinc,,[SL: update_playlist],train
update_playlist,"the song that's on, add it to my favorite playlist",clinc,,[SL: update_playlist],train
update_playlist,put the current song in my favorite playlist,clinc,,[SL: update_playlist],train
update_playlist,add what's playing on my favorite playlist,clinc,,[SL: update_playlist],train
update_playlist,i would like to add you say by lauren daigle to my playlist,clinc,,[SL: update_playlist],train
update_playlist,will you please add cannons by phil wickham to my playlist,clinc,,[SL: update_playlist],train
update_playlist,let's add wonder by hillsong united to my playlist,clinc,,[SL: update_playlist],train
update_playlist,can you please add hero by skillet to my playlist,clinc,,[SL: update_playlist],train
update_playlist,please add roar by katy perry to my playlist,clinc,,[SL: update_playlist],train
update_playlist,i think i wanna add heart shaped box by nirvana to my playlist,clinc,,[SL: update_playlist],train
update_playlist,i wish to add this song to my classical playlist now,clinc,,[SL: update_playlist],train
update_playlist,add help! by the beatles to my playlist,clinc,,[SL: update_playlist],train
update_playlist,i need to add this song to my playlist of rock,clinc,,[SL: update_playlist],train
update_playlist,i want to add this song to my classical playlist,clinc,,[SL: update_playlist],train
update_playlist,i wanna add help! by the beatles to my playlist,clinc,,[SL: update_playlist],train
update_playlist,i really would like to add hey jude by the beatles to my playlist,clinc,,[SL: update_playlist],train
update_playlist,i gotta add hey jude by the beatles to my playlist,clinc,,[SL: update_playlist],train
